Size,Year 1,Year 2,Year 3
24,6.229879999999696,-9.709820000000178,13.09036899999964
27,-72.85009800000029,-129.39003600000026,-91.69014699999988
25,-61.990144000000214,-68.4700900000008,-28.60986500000044
23,-35.82998600000025,-34.81005200000041,-37.35000900000071
28,-3.4100000000001387,-35.76974200000038,114.51037699999986
21,209.83001199999973,217.78996999999933,309.6899229999986
22,1.3698379999997314,-27.59015400000007,156.0696929999999
26,22.00989600000014,-12.709889999999831,-63.209920999999866
29,-62.150045999999975,-212.86998399999985,-84.5098849999994
30,-4.3300780000000145,-31.430112000000207,46.230006999999745
31,102.22992399999993,55.17014799999973,1.4101430000000335
33,99.94986799999975,71.7699399999996,128.58998299999982
32,8.209839999999815,-95.2902820000003,-189.1102610000003
34,54.32992799999971,78.74991599999973,-6.370205000000709
35,69.21005600000007,74.03024199999996,163.21014299999993
36,-12.949968000000126,-18.189874000000458,99.53012099999964
37,14.029945999999825,-5.13009600000035,-45.59001900000035
39,97.42984799999977,144.50986399999957,-80.03026100000054
38,-36.23000200000007,-61.42986400000038,-68.46982100000051
40,188.3498619999998,211.24970399999955,167.7897469999998
41,172.7300699999999,297.1699800000001,227.65013700000011
42,175.51001399999979,204.0698960000001,105.42993500000011
43,105.22998199999978,119.99005399999933,72.89028699999935
44,37.60997999999972,83.3299159999996,-33.56980500000074
45,43.58996600000012,-15.930206000000084,-46.63016100000007
46,114.74993399999983,106.06978799999948,152.80968499999935
47,67.82995599999998,33.010129999999975,67.11022500000004
48,94.950018,50.10998999999961,62.70999699999956
49,29.509941999999853,59.6298699999995,44.54997299999931
50,49.209985999999674,66.52968599999966,57.94985699999981
51,117.76989199999997,84.50963199999987,8.069688999998988
52,38.67003799999975,45.44985199999988,128.76968099999985
53,133.72988800000002,120.4899959999997,131.33005499999965
54,91.48987399999993,59.76959999999988,199.64966900000027
56,138.62982599999998,139.34982599999992,190.09006900000008
55,93.1899699999999,54.12984999999972,82.80987299999967
57,72.76979999999986,22.449731999999557,-51.97027500000067
58,99.98993599999994,55.289833999999786,-18.16998700000036
59,108.64984199999992,81.04975199999987,142.86991100000037
60,25.04996399999993,13.770003999999943,109.3900229999995
61,175.82983600000023,188.04993,302.25015699999943
62,161.9697839999999,116.4497059999998,33.42969299999967
63,65.6298900000001,28.60987400000019,71.49014900000046
64,28.36999800000018,-45.75000400000019,-101.07009300000041
65,95.30991000000023,48.24970400000021,293.78976499999993
66,83.12985800000024,133.4697019999999,208.00971699999994
67,70.12982400000021,66.88980400000005,105.94976099999982
68,-36.49001999999979,12.74978999999999,53.32971500000062
69,23.849975999999913,56.669953999999876,-5.190059000000218
70,117.80987199999998,136.6900399999998,165.81000299999974
71,-2.190007999999807,-48.39011000000002,40.06996099999961
72,36.82983200000024,-19.690425999999974,8.949589000000088
73,108.07003800000024,129.25008800000015,206.97012100000038
74,0.5498640000000137,-32.230101999999846,0.7699889999998675
75,-16.21008199999983,-68.68999599999952,-44.78976299999968
76,43.58990399999999,-28.930201999999696,-59.41012699999985
77,106.72995400000042,121.92960800000012,83.16966099999993
78,113.04986200000025,89.4499420000001,51.090025000000225
79,118.88983800000011,113.90973799999992,74.889871
80,24.729984000000115,-17.509918000000226,36.69009299999979
81,51.34994799999981,11.48980799999967,61.26978099999931
82,74.75005799999991,84.55029599999992,93.35049299999977
83,60.349882000000036,-5.57018600000012,-128.3701150000003
84,89.409944,93.01007599999966,39.93015899999969
85,56.050171999999975,40.89026799999996,124.97046699999979
86,104.58993800000002,61.009861999999856,146.52987499999958
87,56.40991199999985,50.63009799999949,106.71014499999924
88,16.04995200000002,-51.41022000000041,-102.1703410000002
89,-16.990083999999968,-48.670067999999645,-125.87008099999977
90,36.429837999999904,29.64993400000023,-12.8897410000001
91,102.48992599999991,169.10989800000002,72.36997100000028
92,101.20992400000017,-9.230076000000082,-82.29013699999959
93,66.73003999999975,82.36994399999983,-30.069967000000105
94,155.61001400000026,108.990082,103.8502129999998
95,136.6699460000001,71.65005600000015,47.16992300000018
96,78.82991999999996,35.80999199999937,49.01003899999958
97,159.409962,228.17006199999994,122.93019100000024
98,15.789855999999872,-100.45025400000057,-195.55037900000028
99,96.36993800000005,74.04983999999999,-86.45000899999994
100,124.0099140000001,28.90994000000009,-147.77001499999997
101,98.16995600000007,80.52995400000023,-13.42988699999998
102,151.14990400000005,146.58994399999986,125.3500349999999
103,88.86989600000004,77.08989999999986,5.249984999999668
104,140.2899160000003,8.06978999999987,46.7699549999999
105,21.489842000000124,-3.07006200000032,-123.82981700000019
106,28.789883999999915,-94.20996400000078,-258.8896790000008
107,124.20990400000022,92.33008400000014,-101.28984899999969
108,93.26983800000016,33.20984200000001,-70.29006100000001
109,91.60992000000022,63.8099560000002,-76.57004899999978
110,93.94985400000002,112.84969400000014,121.30953700000023
111,65.34989000000019,73.86999999999992,13.409953000000058
112,179.52993600000013,189.6700460000005,249.9100950000007
113,104.44985999999994,98.16990599999977,-62.85016499999986
114,165.72995399999996,111.750124,-129.6898670000003
115,47.42996200000016,17.38997999999995,-210.4700969999997
116,124.26999000000023,151.13007200000058,-7.48997699999947
117,66.16992600000009,38.909911999999935,-45.329926999999856
118,86.08996200000018,89.7899140000005,24.549949000000396
119,151.46988400000015,136.30995000000067,-80.81001499999931
120,54.96990200000022,6.750054000000006,-207.55005700000018
