Date,Open,High,Low,Close,Volume,MACD,Signal Line,RSI,ATR,OBV,CMF,Buy,Predicted buy
2020-01-02,93.75,94.900497,93.207497,94.900497,80580000,1.3065063279348834,0.7315230110308415,82.80956413848932,1.324213785714285,782000,0.0746184894295756,False,True
2020-01-03,93.224998,94.309998,93.224998,93.748497,75288000,1.3922234995137757,0.8636631087274285,73.98928717520374,1.3776069999999996,-74506000,0.1105408177464577,True,True
2020-01-06,93.0,95.184502,93.0,95.143997,81236000,1.5548369701295712,1.0018978810078571,76.65641225499351,1.4836784999999997,6730000,0.2070041186342878,True,True
2020-01-07,95.224998,95.694504,94.601997,95.343002,80898000,1.6803967893284977,1.1375976626719853,76.27410833508368,1.5172506428571424,87628000,0.1975526925051265,False,True
2020-01-08,94.902,95.550003,94.321999,94.598503,70160000,1.7002298124692174,1.2501240926314316,69.83439756206548,1.523572714285714,17468000,0.1890080665944886,True,True
2020-01-09,95.494499,95.890999,94.790001,95.052498,63346000,1.7326087928504847,1.3466210326752424,72.69236664361361,1.559321857142857,80814000,0.18017233894886,False,False
2020-01-10,95.268501,95.347,94.0,94.157997,57074000,1.666875905196477,1.4106720071794894,66.9881835642428,1.5879293571428568,23740000,0.1229212571669658,True,False
2020-01-13,94.565498,94.900002,94.040001,94.565002,55616000,1.6288476780578949,1.4543071413551707,69.41892912416341,1.576072214285713,79356000,0.105586498377467,False,True
2020-01-14,94.293999,94.355499,92.927498,93.472,68818000,1.493300073569756,1.462105727798088,63.40111500701257,1.6627153571428568,10538000,0.0988794386963576,False,True
2020-01-15,93.612503,93.943001,92.754501,93.100998,57932000,1.3404885421494726,1.437782290668365,62.60428017776265,1.7190721428571416,-47394000,0.0397626289292632,True,True
2020-01-16,94.149498,94.279503,93.301003,93.897003,53190000,1.2689871595022453,1.4040232644351411,52.036074032338185,1.5130724999999987,5796000,0.005979992655949,False,True
2020-01-17,94.294502,94.332001,92.862503,93.236,79946000,1.1457765815364382,1.3523739278554006,48.92999554470229,1.4916437142857135,-74150000,0.0155753112596989,True,True
2020-01-21,93.25,94.713501,93.0,94.599998,74156000,1.144995751716678,1.3108982926276562,59.32987544006152,1.459108142857142,6000,0.0260205616212696,False,False
2020-01-22,94.804497,95.125,94.167,94.373001,64326000,1.1132275830348988,1.271364150709105,58.074513832261175,1.4524297142857123,-64320000,0.0452218099870225,False,False
2020-01-23,94.255501,94.499001,93.638,94.228996,49692000,1.0641640596171411,1.2299241324907122,46.60944283155482,1.3347512857142845,-114012000,0.0276763024144056,False,True
2020-01-24,94.568497,94.749496,92.372002,93.082001,75324000,0.922098574778559,1.1683590209482817,46.6330124176662,1.384893785714284,-189336000,0.0129013152878991,False,True
2020-01-27,91.0,92.050003,90.766998,91.417,70570000,0.6674648692807494,1.0681801906147754,31.671130940818145,1.3942152857142849,-259906000,-0.0673633176405542,True,False
2020-01-28,92.025002,92.905502,91.500999,92.662498,56160000,0.5597150559217283,0.966487163676166,38.04787726514795,1.4225006428571416,-203746000,0.0293568614567046,True,False
2020-01-29,93.199997,93.737503,92.750999,92.900002,41760000,0.4878633553592806,0.8707624020127891,42.067906155422655,1.4115721428571422,-161986000,0.0477578665704172,True,True
2020-01-30,92.900002,93.643501,92.530502,93.533997,126548000,0.47658469132476,0.7919268598751833,43.02576831089409,1.398750928571428,-35438000,0.1010677943141524,True,True
2020-01-31,102.573502,102.786003,100.113503,100.435997,311346000,1.0129038611971597,0.8361222601395786,68.58055014765591,1.9633942142857137,275908000,-0.1097360486337466,False,False
2020-02-03,100.529999,102.425003,100.012497,100.209999,117834000,1.403525548576411,0.9496029178269452,66.88803921114594,2.074287428571429,158074000,-0.1648319349261058,True,False
2020-02-04,101.494003,102.989998,100.768501,102.483498,105786000,1.87493533158208,1.1346694005779725,75.18092603459361,2.155894214285714,263860000,-0.1747273777356482,False,False
2020-02-05,103.551003,103.551003,101.599998,101.9935,87524000,2.1838185367109446,1.3444992278045669,74.6842580839435,2.2103588571428574,176336000,-0.222087959980966,True,False
2020-02-06,102.051003,102.815002,101.239998,102.511497,63660000,2.4422559249263287,1.564050567228919,74.28740542157182,2.238680214285715,239996000,-0.1767195475358081,True,False
2020-02-07,102.099503,104.926498,101.904999,103.963997,101906000,2.732772329654296,1.7977949197139944,78.95391796981374,2.3495374285714283,341902000,-0.1319675180755873,True,True
2020-02-10,104.250504,106.779999,104.248001,106.695503,101124000,3.1471401073795846,2.0676639572471123,80.40065663682088,2.4282875,443026000,-0.0503707715598325,True,True
2020-02-11,107.544998,109.297501,106.800003,107.540001,114920000,3.503289743974861,2.354789114592662,82.09742053456793,2.5457159285714286,557946000,-0.0811629961474441,True,True
2020-02-12,108.160004,109.012497,107.764503,108.0,66686000,3.779095906618167,2.6396504729977632,83.06047902846059,2.589394142857142,624632000,-0.0950912181381118,False,False
2020-02-13,107.249496,108.514,107.099998,107.4935,60636000,3.911712177559579,2.8940628139101263,85.69589576554972,2.520573285714285,563996000,-0.0964500611878767,False,False
2020-02-14,107.783997,107.952003,106.294502,106.7435,52124000,3.911206837954581,3.097491618719017,89.76469491827615,2.4736088571428567,511872000,-0.1159847851097402,True,False
2020-02-18,106.250999,108.303497,106.205498,107.783501,58912000,3.949201801649181,3.2678336553050498,89.65437681065161,2.517144357142856,570784000,-0.0790184569595905,True,True
2020-02-19,108.389999,109.254997,108.056,108.511002,51224000,3.991999054667488,3.4126667351775377,89.91359783743006,2.5454651428571418,622008000,-0.1231621773561095,False,True
2020-02-20,108.653503,108.8395,106.372498,107.654999,62626000,3.911751659685621,3.5124837200791545,85.69876124987357,2.642179642857142,559382000,-0.1012409377163487,False,True
2020-02-21,107.107498,107.227501,104.400002,104.7985,92926000,3.5764325364413025,3.5252734833515844,63.86462188874125,2.213821857142857,466456000,-0.1456911076255696,False,False
2020-02-24,100.158997,101.964996,99.398499,100.4645,130940000,2.9272288639684803,3.405664559474964,50.64136737272916,2.4272143571428564,335516000,-0.1370143511385577,False,True
2020-02-25,101.320999,101.730003,97.920998,98.637001,124382000,2.2394513785385755,3.1724219232876862,40.08353708094888,2.5007147857142846,211134000,-0.1739149979273995,True,True
2020-02-26,98.514,100.733498,98.022499,98.9795,104492000,1.7023954184035972,2.8784166223108687,42.17020915776912,2.5550000714285708,315626000,-0.2037731599224702,False,True
2020-02-27,96.719002,98.75,94.138,94.214996,162880000,0.8821501685154658,2.479163331551788,32.34299312205766,2.788321214285713,152746000,-0.2531497116107163,False,True
2020-02-28,90.731499,94.487999,90.556503,94.1875,189620000,0.2272614722382684,2.0287829596890843,27.84966176911395,2.853320999999999,-36874000,-0.2184740375762728,True,False
2020-03-02,95.324501,97.725502,93.5,97.697502,135234000,-0.0084176769502875,1.62134283236121,30.30813540910688,2.953999571428571,98360000,-0.0516739891603823,False,False
2020-03-03,98.768501,99.816498,94.404503,95.449501,150690000,-0.3722983701669591,1.2226145918555762,25.07165211906525,3.1547136428571423,-52330000,-0.0478381416762097,True,True
2020-03-04,97.328499,98.900002,96.099998,98.791496,95458000,-0.3865494731695804,0.9007817788505448,33.03049110844928,3.2959997142857143,43128000,-0.0328887577219425,False,False
2020-03-05,96.650002,98.036003,95.5,96.2015,94964000,-0.5999191125799399,0.6006416005644479,30.674969971929087,3.4301064285714284,-51836000,-0.0279090522844206,False,True
2020-03-06,93.75,95.543503,93.474998,95.054497,105472000,-0.8517511877580972,0.3101630428999389,30.2637297897454,3.506463642857142,-157308000,-0.019331775477723,False,False
2020-03-09,88.693001,93.138496,88.064499,90.030502,156264000,-1.4401234838348955,-0.0398942624470279,23.579482247116587,3.855892142857143,-313572000,-0.0530036264862591,True,True
2020-03-10,93.543999,94.713501,90.908501,94.591003,142666000,-1.5208866162730177,-0.3360927332122259,31.405287732754857,4.0852852142857135,-170906000,-0.0338187871680953,False,False
2020-03-11,92.892502,93.566002,90.074997,91.042999,112496000,-1.8498621916445048,-0.6388466248986817,29.298137575116527,4.231642642857142,-283402000,-0.0353865460124148,False,False
2020-03-12,86.098999,88.25,83.75,83.830498,226924000,-2.661881742814259,-1.0434536484817971,26.428791890713786,4.520071357142856,-510326000,-0.1096494830903775,True,True
2020-03-13,87.75,89.315498,84.030998,89.25,176194000,-2.8354196163197543,-1.4018468420493886,37.69354802390281,4.5261427142857125,-334132000,-0.0225340640440425,False,False
2020-03-16,82.0755,87.972504,81.301498,84.457497,178346000,-3.321377795091053,-1.7857530326577216,35.390540181932664,4.8218210714285705,-512478000,-0.0158232316727976,True,True
2020-03-17,88.773499,92.889,84.461998,90.391998,218342000,-3.1908563135575463,-2.066773688837687,42.06631372095131,5.230428499999998,-294136000,0.0069492225146424,True,True
2020-03-18,87.5,92.083,87.25,91.5,192904000,-2.9638452347087,-2.246187998011889,47.309967608197226,5.229821357142855,-101232000,0.0622176924737044,True,True
2020-03-19,93.0,97.25,91.6325,94.046501,207998000,-2.549071856867485,-2.3067647697830087,49.866939413234896,5.359714499999998,106766000,0.0486256770571813,False,True
2020-03-20,96.315498,97.849998,91.036499,92.304497,196358000,-2.334020989819635,-2.312216013790334,44.73493697911876,5.544571428571426,-89592000,0.0287811809949971,True,True
2020-03-23,91.387497,95.970001,90.599998,95.141502,156170000,-1.9126215242998512,-2.2322971158922376,49.70272669802627,5.541571999999998,66578000,0.0701586393125708,True,False
2020-03-24,97.574997,97.75,95.016998,97.004997,142942000,-1.4120141194134137,-2.068240516596473,48.22505634468148,5.49032207142857,209520000,0.1150762868796909,False,False
2020-03-25,96.0345,97.513,94.289001,94.292,129582000,-1.220130424765486,-1.898618498230276,48.10747646600652,5.485500857142855,79938000,0.0830697204157595,True,True
2020-03-26,95.099998,97.824501,94.4645,97.774498,124426000,-0.7780834682776145,-1.6745114922397435,52.57653885289387,5.543072214285713,204364000,0.1728731128379257,False,True
2020-03-27,96.542999,96.989502,94.996002,95.004997,107758000,-0.6438121893395135,-1.4683716316596978,54.92236567083615,5.242250642857141,96606000,0.0898670573158481,True,True
2020-03-30,96.141502,98.681503,95.616997,98.197502,122522000,-0.2766042392958212,-1.2300181531869223,53.6680101361392,5.1703582857142845,219128000,0.0739120010041105,False,True
2020-03-31,98.217499,99.651001,97.2005,97.486,102472000,-0.0425115121755936,-0.9925168249846568,56.9541269677246,5.022822214285712,116656000,0.0797529755658542,False,True
2020-04-01,96.648499,97.248001,94.650002,95.385002,82438000,-0.0262220477688686,-0.7992578695414991,64.0178583170559,4.704464999999998,34218000,0.0385019412076314,True,True
2020-04-02,95.082001,96.376503,94.5,95.941498,86720000,0.0312320231796547,-0.6331598909972684,59.20413271803519,4.446715214285712,120938000,0.0685652888515024,False,True
2020-04-03,95.557503,96.316498,94.457497,95.329498,72198000,0.0270694631173142,-0.5011140201743519,66.89772973302306,4.011750857142855,48740000,0.0488806978840137,True,False
2020-04-06,96.800003,99.926003,96.500999,99.879501,115464000,0.3864629164802551,-0.3235986328434305,65.4090413388352,3.737822428571426,164204000,0.1005204312784762,True,False
2020-04-07,100.855499,101.786003,99.880997,100.580002,102280000,0.7195152697819225,-0.1149758523183599,64.94502634570551,3.528786857142854,266484000,0.0456459431536711,True,True
2020-04-08,101.050003,102.199997,100.557503,102.150002,79546000,1.097496284251534,0.1275185749956188,63.78075884210689,3.235393571428568,346030000,0.0904139513444795,False,True
2020-04-09,102.214996,102.650002,100.883003,102.138,92930000,1.38017075103825,0.378049010204145,67.76828493920266,2.8749292857142827,253100000,0.1908741705391287,True,True
2020-04-13,102.0,109.0,101.900002,108.443497,134334000,2.0889135184519034,0.7202219118536968,71.35837690404256,2.9985003571428543,387434000,0.1717638394929142,True,False
2020-04-14,110.023499,114.599998,109.310501,114.166,161744000,3.0768869969844985,1.191554928879857,74.51641693907683,3.2430359999999974,549178000,0.227923772172166,True,False
2020-04-15,112.884003,116.668503,112.25,115.384003,137332000,3.913038685327905,1.7358516801694668,81.47683460806142,3.3283577142857115,686510000,0.2228221256988653,True,False
2020-04-16,117.300003,123.050003,116.75,120.4095,240764000,4.924444598584671,2.373570263852508,82.29234575459341,3.62360764285714,927274000,0.1773340122103784,False,False
2020-04-17,118.616501,120.0,115.801003,118.75,158600000,5.528355845739284,3.004527380229863,84.98393803554924,3.754321999999998,768674000,0.2174526070115606,True,False
2020-04-20,119.497498,122.249001,119.302498,119.680496,115414000,6.01273207817394,3.6061683198186794,83.91159487997446,3.7416430714285696,884088000,0.239788803067561,False,True
2020-04-21,120.830498,121.415497,113.983002,116.405998,149534000,6.062494447424186,4.09743354533978,77.63012050297105,4.097499785714285,734554000,0.1753610667216618,True,False
2020-04-22,118.449997,119.699997,117.550003,118.1745,84244000,6.17347088547011,4.512641013365847,83.60737836677698,4.130214142857142,818798000,0.1378565003446817,True,False
2020-04-23,119.999001,121.210999,119.103996,119.972504,101332000,6.333495811170238,4.876811972926725,84.18641974795807,4.213070999999999,920130000,0.186523899211759,True,True
2020-04-24,120.849998,121.0215,119.099998,120.511002,76498000,6.42965198018122,5.187379974377624,85.89818684782679,4.217535357142857,996628000,0.1538525123203998,False,True
2020-04-27,122.160004,122.244003,118.150002,118.800003,112912000,6.295225674076647,5.408949114317428,79.34821697249842,4.181642214285716,883716000,0.1662745940908135,False,True
2020-04-28,118.605003,118.675003,115.300003,115.704002,105388000,5.871191016312935,5.50139749471653,71.8365578977765,4.295463500000002,778328000,0.0965865632902547,True,False
2020-04-29,116.500504,119.594498,115.5,118.635498,91832000,5.705913503634093,5.5423006965000425,72.90193216753201,4.4706066428571445,870160000,0.1523923013603215,True,True
2020-04-30,120.991997,123.75,119.800499,123.699997,190692000,5.915403537818648,5.616921264763764,76.26693387263757,4.709714000000003,1060852000,0.2375291918295725,False,True
2020-05-01,116.839996,118.122002,112.9095,114.302002,195452000,5.262424293515167,5.546021870514045,56.63680422623538,4.973321071428574,865400000,0.1726633196435279,True,True
2020-05-04,112.819,116.348999,112.819,115.7995,97318000,4.810318751186074,5.398881246648451,52.046403383727686,4.785713785714288,962718000,0.1990623372744817,True,False
2020-05-05,117.0,117.550003,115.356499,115.889999,64850000,4.408505853336379,5.200806167986038,50.65232600407043,4.626785285714289,1027568000,0.1446868365255238,True,False
2020-05-06,116.472,117.872498,116.0,117.563004,62356000,4.176914883758002,4.99602791114043,45.98309865038136,4.22082092857143,1089924000,0.1751548587580241,True,True
2020-05-07,118.738998,118.800003,117.155502,118.380501,67928000,4.013082233703614,4.799438775653067,49.46587961827822,4.009106928571431,1157852000,0.1590183447234502,True,False
2020-05-08,118.607002,119.362,117.849998,118.980499,64132000,3.886853277294009,4.616921675981256,48.97837469751368,3.8671784285714303,1221984000,0.1578880023200023,True,False
2020-05-11,118.735001,120.983498,118.605499,120.449997,65184000,3.8608862342118897,4.465714587627383,56.230357383802655,3.5061430000000016,1287168000,0.1295451929353465,False,False
2020-05-12,120.592499,120.949997,117.75,117.847504,61498000,3.588936702062526,4.290359010514412,49.508837724608114,3.499428571428573,1225670000,0.0493199625409322,True,False
2020-05-13,118.339996,120.385002,116.889999,118.396004,95658000,3.378726251494669,4.108032458710464,47.53967698089011,3.5321788571428576,1321328000,0.0181384680617411,True,True
2020-05-14,118.050499,119.568497,117.6605,119.442497,72962000,3.2590083742520903,3.9382276418187896,48.35849330638642,3.5312142142857144,1394290000,0.0316240088596752,True,True
2020-05-15,118.426003,120.550003,117.818497,120.488998,84700000,3.2115541812642903,3.79289294970789,52.64882446265167,3.4338931428571438,1478990000,0.0413597763433276,True,False
2020-05-18,120.217499,121.650002,119.2005,121.313004,87144000,3.203508734550041,3.675016106676321,59.47147275827089,3.358857571428572,1566134000,0.1190858581120935,True,True
2020-05-19,121.491501,124.25,121.448502,122.466499,86410000,3.252714794992727,3.590555844339602,56.88237310630144,3.2761788571428565,1652544000,0.1383225325043431,True,False
2020-05-20,123.893501,125.000504,123.363503,124.897003,79962000,3.448084935852478,3.562061662642177,52.37520210943877,3.0918576428571427,1732506000,0.1950475099405243,False,False
2020-05-21,125.0,126.272499,122.126999,122.336998,102288000,3.357641371730025,3.521177604459747,71.8818069201773,2.6172149999999994,1630218000,0.1552025038890288,False,False
2020-05-22,122.750504,123.4925,121.5065,121.844002,57342000,3.209189993893574,3.4587800823465127,67.41380393178186,2.5069293571428566,1572876000,0.1168873789210046,False,False
2020-05-26,122.900002,123.099998,120.703003,121.093002,71364000,2.996401136683886,3.366304293213988,64.43995781303398,2.521464428571428,1501512000,0.135603710866767,False,False
2020-05-27,120.249496,120.679001,116.5,120.519501,101138000,2.7497898310445663,3.243001400780104,58.738507587302266,2.707928928571429,1400374000,0.2323432240056563,False,True
