Date,Open,High,Low,Close,Volume,MACD,Signal Line,RSI,ATR,OBV,CMF,Buy,Predicted buy
2020-01-02,189.0,191.139999,188.720001,191.119995,8733000,2.2339183625248324,1.9589118328291897,77.19401036847023,2.031429857142856,95213100,0.1590109206814984,False,True
2020-01-03,188.410004,190.960007,187.919998,189.600006,4899700,2.2304888542041112,2.013227237104174,69.72791435282002,2.0814296428571413,90313400,0.2301081024699386,False,True
2020-01-06,188.0,189.210007,187.160004,189.190002,10109500,2.169676369289533,2.044517063541246,63.02251684742663,2.007143285714286,80203900,0.2597863106389297,False,True
2020-01-07,189.589996,190.100006,188.600006,188.690002,4392300,2.0574195635098533,2.0470975635349675,58.19397264012464,1.994285571428571,75811600,0.2656462797857471,True,False
2020-01-08,189.490005,192.5,188.800003,191.919998,5712000,2.2036861964344894,2.078415290114872,68.32759927124818,2.0750002142857147,81523600,0.2547286441888672,True,True
2020-01-09,193.0,193.919998,192.520004,193.25,6748000,2.399266353894717,2.142585502870841,72.97747460619397,2.107856785714286,88271600,0.2860946809287761,True,True
2020-01-10,193.5,194.570007,193.110001,193.770004,6586400,2.5666384048519437,2.2273960832670614,71.20239446516885,2.063571357142856,94858000,0.2894452242363269,True,True
2020-01-13,194.440002,195.600006,194.279999,195.330002,11290500,2.7929651979967787,2.340509906213005,71.37029563536476,2.060714714285715,106148500,0.3010307496080542,True,False
2020-01-14,196.740005,196.949997,195.139999,196.050003,6236500,2.995894073560408,2.4715867396824858,76.46020960141496,2.089285714285716,112385000,0.2579650401750417,True,False
2020-01-15,197.0,200.149994,196.320007,199.800003,10831100,3.4198879894742333,2.6612469896408357,80.25732440256245,2.3028565000000003,123216100,0.322206462061635,True,True
2020-01-16,201.0,201.5,199.779999,200.949997,9983700,3.804841285538089,2.889965848820286,79.8179289369794,2.310714714285715,133199800,0.3439751062480208,True,False
