Date,Open,High,Low,Close,Volume,MACD,Signal Line,RSI,ATR,OBV,CMF,Buy,Predicted buy
2020-01-02,118.860001,119.889999,118.699997,118.940002,6764900,-0.0113679266804638,0.1282838126722253,49.55883836504759,1.2350010714285702,78560200,-0.165579387757683,False,False
2020-01-03,118.269997,118.790001,117.589996,117.889999,5399200,-0.1340501403250726,0.0758170220727657,36.81239627120052,1.2292871428571428,73161000,-0.1869753550184753,False,True
2020-01-06,117.400002,118.089996,116.769997,117.650002,6445500,-0.2477861066811044,0.0110963963219916,30.58824550172865,1.207143857142857,66715500,-0.1979903620875949,False,True
2020-01-07,117.260002,117.519997,116.199997,116.559998,6846900,-0.4210235947756473,-0.0753276018975361,23.95287699419049,1.235001571428572,59868600,-0.2674157597556448,False,True
2020-01-08,116.300003,116.730003,115.68,116.160004,5875800,-0.5838613350802149,-0.1770343485340718,14.931545899788333,1.2271449285714289,53992800,-0.2466265429250088,True,False
2020-01-09,116.150002,117.370003,116.080002,117.360001,5563700,-0.6090608144062344,-0.2634396417085044,32.344632768361606,1.187859,59556500,-0.1646595453284417,False,False
2020-01-10,117.239998,117.339996,115.980003,116.379997,6054800,-0.7000400894974916,-0.3507597312663019,26.40303836618439,1.2342872142857146,53501700,-0.1794272385288693,False,True
2020-01-13,116.379997,116.550003,115.370003,115.879997,6112600,-0.803228523378138,-0.4412534896886691,22.87821752609223,1.1685725000000011,47389100,-0.2043234320988014,True,True
2020-01-14,115.470001,116.209999,115.129997,116.18,6585800,-0.8509886978045245,-0.5232005313118402,30.125543845506414,1.1257155000000003,53974900,-0.1713821500086882,False,False
2020-01-15,114.629997,115.870003,114.519997,115.279999,7454200,-0.95050471255108,-0.6086613675596881,22.13437860301248,1.202144571428572,46520700,-0.1223861639068928,True,True
2020-01-16,115.5,115.93,115.279999,115.900002,5369400,-0.96818220886189,-0.6805655358201286,27.92688936636792,1.184287428571429,51890100,-0.0832589143559495,False,False
2020-01-17,116.050003,116.300003,114.639999,114.959999,10045000,-1.0459846779502868,-0.7536493642461602,24.47635422874164,1.2535732857142858,41845100,-0.0900453569894467,True,True
2020-01-21,114.589996,115.690002,114.519997,115.589996,7353700,-1.0447648041255206,-0.8118724522220324,29.96846062751935,1.2885735714285729,49198800,-0.0284798609480477,True,False
