Date,Open,High,Low,Close,Volume,MACD,Signal Line,RSI,ATR,OBV,CMF,Buy
2019-07-12,114.089996,114.769997,113.620003,114.599998,3743300,1.1792385432065373,0.8481725447303213,76.98292144861699,1.2378584285714294,46074500,0.11372844565865264,True
2019-07-15,114.669998,115.080002,114.449997,114.980003,3346000,1.2966956430196035,0.9378771643881778,77.91048924037153,1.1978586428571438,49420500,0.13399558982569285,False
2019-07-16,115.330002,115.489998,114.040001,114.760002,3488200,1.3563933406734918,1.0215803996452406,81.5624930175815,1.2278585714285717,45932300,0.11837701118575981,False
2019-07-17,114.809998,115.169998,114.199997,114.599998,2688500,1.3749437152949326,1.092253062775179,86.9998883335195,1.2271440714285728,43243800,0.09587710080366436,True
2019-07-18,114.349998,114.779999,113.739998,114.720001,3223600,1.3833814992257487,1.1504787500652929,88.11879260205482,1.1835726428571445,46467400,0.10378486002284645,False
2019-07-19,115.0,115.309998,113.860001,113.900002,3796300,1.3088142416305146,1.1821458483783374,76.27119296962138,1.1864292857142869,42671100,0.030820691455173202,False
2019-07-22,114.099998,114.339996,112.32,112.82,4516900,1.14932333335355,1.1755813453733799,64.78492011360748,1.1914287142857165,38154200,0.02268614891232781,False
2019-07-23,113.120003,113.199997,111.57,112.089996,5754200,0.9530344299074613,1.1310719622801961,53.40749083589848,1.2171424285714312,32400000,0.043497925968803454,False
2019-07-24,112.029999,112.790001,111.57,112.0,4177300,0.7812068681772502,1.061098943459607,47.560977840569095,1.2042852142857174,28222700,0.05704053532214122,True
2019-07-25,112.18,112.389999,111.660004,112.220001,3851500,0.6552314295774835,0.9799254406831823,51.86333561593849,1.1771419285714322,32074200,0.12398642930507175,True
2019-07-26,112.120003,113.339996,111.82,113.019997,4729000,0.6128830440126762,0.9065169613490811,52.30765869826627,1.1978557142857176,36803200,0.1248576860024116,False
2019-07-29,112.839996,112.980003,111.760002,112.269997,3746600,0.5128906274703127,0.8277916945733275,45.698173712540964,1.2321411428571463,33056600,0.16965762426921976,False
2019-07-30,112.059998,112.400002,111.669998,112.059998,3035200,0.41195202616253823,0.7446237608911697,43.6110808256383,1.1971412857142891,30021400,0.20421668790988676,False
2019-07-31,111.910004,112.339996,109.629997,110.379997,6211300,0.19415729264603954,0.6345304672421437,27.70783315035702,1.322141285714288,23810100,0.11596544461455047,False
2019-08-01,110.32,112.169998,109.32,109.379997,7455000,-0.058464305324392285,0.4959315127288365,18.401973072432938,1.4435701428571457,16355100,-0.0058914134101366745,True
2019-08-02,109.739998,110.139999,108.150002,109.400002,5656700,-0.25412510937159993,0.34592018830874927,14.683587149435596,1.5407124285714318,22011800,-0.009417326462721878,False
2019-08-05,108.0,108.0,105.589996,105.82,7570000,-0.6901088036037777,0.1387143899262439,10.301987244773784,1.7092845000000036,14441800,-0.11068056189478888,True
2019-08-06,106.190002,107.839996,105.589996,107.269997,7016400,-0.908157705881365,-0.07066002923527787,20.796820399673194,1.800713000000003,21458200,-0.05480533688583651,True
2019-08-07,107.019997,108.639999,105.919998,108.199997,7278500,-0.9944563306757033,-0.25541928952336296,25.5987910780253,1.9207130000000023,28736700,5.573035597003861e-05,True
