Date,Open,High,Low,Close,Volume,MACD,Signal Line,RSI,ATR,OBV,CMF,Buy
2019-07-12,114.07,115.209999,114.07,114.989998,7058600,1.0959430646126975,0.7505969986180663,64.15236574841613,1.5742845714285718,4834100,0.07553076836756283,True
2019-07-15,115.07,115.879997,114.790001,115.480003,6240700,1.2145627271579542,0.8433901443260439,62.35295381777134,1.5592840714285714,11074800,0.08720302287304658,True
2019-07-16,115.720001,116.519997,115.449997,115.889999,7644300,1.326363423144599,0.9399848000897549,66.61355638165654,1.5414269999999999,18719100,0.054216642990090456,True
2019-07-17,115.730003,116.290001,115.730003,115.940002,7861700,1.4028301516453183,1.0325538704008677,79.26486459790591,1.4342842142857148,26580800,0.08535864119993752,False
2019-07-18,114.93,115.769997,114.790001,115.440002,5828700,1.406867273386382,1.1074165509979705,75.58772856588092,1.4464274285714294,20752100,0.0710752620042704,False
2019-07-19,115.5,115.949997,115.010002,115.010002,6547000,1.3596955907232768,1.1578723589430318,73.59155344921714,1.3035697857142867,14205100,-0.00525578069900762,True
2019-07-22,115.040001,115.449997,114.580002,115.300003,4018800,1.330376596149918,1.192373206384409,72.24793554636386,1.2878554285714299,18223900,0.09155858381357793,False
2019-07-23,115.709999,116.050003,113.839996,113.849998,8194600,1.1765749725252164,1.1892135596125706,60.51461565715643,1.3592845714285733,10029300,0.002335435215431195,False
2019-07-24,113.849998,113.879997,112.279999,112.599998,9635900,0.9429517634457483,1.1399612003792061,42.540305427296246,1.2742848571428584,393400,-0.020707356744464958,True
2019-07-25,111.480003,112.980003,111.379997,112.769997,7809400,0.7627289214211288,1.0645147445875907,47.925737578906926,1.2564282142857155,8202800,0.06773992757480712,True
2019-07-26,113.209999,114.879997,112.879997,114.730003,5559600,0.7691903765708474,1.005449870984242,53.32680757197055,1.3299995714285728,13762400,0.10154380157295395,True
2019-07-29,114.730003,116.209999,114.620003,116.0,7768700,0.866797369903864,0.9777193707681665,64.92750825458455,1.319999071428572,21531100,0.1982490106313103,True
2019-07-30,119.82,121.760002,118.800003,120.410004,18788800,1.2851872436558978,1.0392129453457128,73.92240410103032,1.6178566428571435,40319900,0.16506246336813815,False
2019-07-31,119.660004,120.68,117.07,118.040001,12641800,1.4092795009413237,1.113226256464835,61.6858216017604,1.8071423571428593,27678100,0.07906026582976572,False
