Date,Open,High,Low,Close,Adj Close,Volume,MACD,Signal Line,Histogram,Upper Band,Lower Band,Buy
2019-09-26,55.0,55.235001,54.7075,54.9725,53.612263,75334000,0.7974094396778924,0.8537503181980987,-0.056340878520206306,56.8477571508997,51.52374214910031,False
2019-09-27,55.134998,55.240002,54.32,54.705002,53.351379,101408000,0.7406320497731613,0.8311266645131112,-0.09049461473994991,56.8169401299519,51.7998094700481,True
2019-09-30,55.224998,56.145,55.197498,55.9925,54.607025,103909600,0.7904144816167573,0.8229842279338405,-0.032569746317083204,56.90461906580699,52.09288043419301,True
2019-10-01,56.267502,57.055,56.049999,56.147499,54.75819,139223200,0.8327748315612808,0.8249423486593287,0.007832482901952154,56.768762090267266,52.700987409732726,False
2019-10-02,55.764999,55.895,54.482498,54.740002,53.385513,138449200,0.7441938654886187,0.8087926520251868,-0.06459878653656814,56.53724157903224,53.17675802096775,True
2019-10-03,54.607498,55.240002,53.782501,55.205002,53.839012,114426000,0.7034059990158639,0.7877153214233223,-0.08430932240745848,56.472422203471396,53.43007759652859,True
2019-10-04,56.41,56.872501,55.9725,56.752499,55.348217,138478800,0.7868807247250658,0.787548402083671,-0.0006676773586052898,56.642660534748174,53.60358926525184,True
2019-10-07,56.567501,57.482498,56.459999,56.764999,55.360405,122306000,0.8443110001413885,0.7989009216952145,0.04541007844617395,56.78132391458351,53.787175785416494,False
2019-10-08,56.455002,57.014999,56.0825,56.099998,54.711864,111820000,0.8266359395685186,0.8044479252698754,0.022188014298643144,56.823856459722364,53.93714314027763,True
2019-10-09,56.7575,56.947498,56.41,56.7575,55.353092,74770400,0.8558179070448375,0.8147219216248679,0.041095985419969616,56.978622719813636,53.86837698018636,True
2019-10-10,56.982498,57.610001,56.825001,57.522499,56.099163,113013600,0.9299539225086804,0.8377683218016305,0.09218560070704984,57.324301923190916,53.69769777680909,True
2019-10-11,58.237499,59.41,58.077499,59.052502,57.591305,166795600,1.0994914511768243,0.8901129476766694,0.20937850350015497,58.09255402841658,53.36594587158344,False
2019-10-14,58.724998,59.532501,58.6675,58.967499,57.508411,96427600,1.2130093160743556,0.9546922213562067,0.2583170947181489,58.66845187810721,53.18929812189277,False
2019-10-15,59.0975,59.412498,58.720001,58.830002,57.37431,87360000,1.2771559245715807,1.0191849619992817,0.257970962572299,59.11444289646437,53.10880740353565,False
2019-10-16,58.342499,58.810001,58.299999,58.592499,57.142689,73903200,1.2939126471882503,1.0741304990370755,0.2197821481511748,59.44835495792031,53.0648951420797,True
2019-10-17,58.772499,59.037498,58.380001,58.82,57.364559,67585200,1.310443918216258,1.121393182872912,0.18905073534334593,59.784952093701136,53.08629780629889,True
2019-10-18,58.647499,59.395,58.572498,59.102501,57.640068,97433600,1.3309976272186432,1.1633140717420583,0.16768355547658498,60.08101546161957,53.25723463838044,True
2019-10-21,59.380001,60.247501,59.330002,60.127499,58.639698,87247200,1.4136991185769858,1.2133910811090438,0.200308037467942,60.5489397249962,53.33406027500379,False
2019-10-22,60.290001,60.549999,59.904999,59.990002,58.505615,82293600,1.4514147813953286,1.2609958211663008,0.19041896022902782,60.867604933463554,53.572395466536435,True
2019-10-23,60.525002,60.810001,60.305,60.794998,59.290695,75828800,1.5286399556103234,1.3145246480551054,0.21411530755521802,61.35201123426192,53.64173896573807,True
2019-10-24,61.127499,61.200001,60.452499,60.895,59.38821,69275200,1.5797009786493064,1.3675599141739456,0.21214106447536074,61.740439971027314,53.84556022897267,True
2019-10-25,60.790001,61.682499,60.720001,61.645,60.119659,73477200,1.6615328231539337,1.4263544959699432,0.23517832718399045,62.163871653416,54.116128346584,True
2019-10-28,61.855,62.3125,61.68,62.262501,60.721874,96572800,1.755970583684288,1.4922777135128125,0.2636928701714756,62.741241260352425,54.16575883964758,False
2019-10-29,62.2425,62.4375,60.642502,60.822498,59.317501,142839600,1.695077187134757,1.5328376082372015,0.16223957889755547,62.95534884769461,54.4191511523054,False
2019-10-30,61.189999,61.325001,60.302502,60.814999,59.310192,124522000,1.627453355796689,1.5517607577490993,0.07569259804758977,62.92814927381931,55.053850426180695,True
2019-10-31,61.810001,62.2925,59.314999,62.189999,60.651176,139162000,1.6656118542549336,1.5745309770502662,0.0910808772046674,63.09848971973009,55.58200968026991,True
2019-11-01,62.384998,63.982498,62.290001,63.955002,62.372501,151125200,1.8173247421723033,1.6230897300746738,0.1942350120976295,63.781046385287006,55.61970331471297,True
2019-11-04,64.332497,64.462502,63.845001,64.375,62.782104,103272000,1.9489819763848004,1.6882681793366991,0.26071379704810127,64.42008448121302,55.74166531878696,False
2019-11-05,64.262497,64.547501,64.080002,64.282501,62.691902,79897600,2.0225427726893628,1.755123098007232,0.2674196746821307,64.79165523266312,56.18834486733689,True
2019-11-06,64.192497,64.372498,63.842499,64.309998,62.718712,75864400,2.059320447598175,1.8159625679254208,0.24335787967275424,65.11532262082018,56.61992727917983,True
2019-11-07,64.684998,65.087502,64.527496,64.857498,63.442566,94940400,2.1083420396481216,1.874438462269961,0.2339035773781606,65.53230714347258,56.93644265652742,True
2019-11-08,64.672501,65.110001,64.212502,65.035004,63.616192,69986400,2.136882602768189,1.9269272903696066,0.20995531239858245,66.02062188027371,57.04637811972627,True
2019-11-11,64.574997,65.6175,64.57,65.550003,64.119942,81821200,2.175974045636977,1.9767366414230807,0.19923740421389624,66.51969035718024,57.20556004281977,False
2019-11-12,65.387497,65.697502,65.230003,65.489998,64.061249,87388800,2.1770170957975807,2.016792732297981,0.16022436349959968,66.8919274210555,57.49932257894449,True
2019-11-13,65.282501,66.195,65.267502,66.1175,64.675064,102734400,2.2030821283074786,2.0540506114998807,0.14903151680759796,67.25846897834734,57.885281121652675,False
2019-11-14,65.9375,66.220001,65.525002,65.660004,64.227562,89182800,2.1619016936265396,2.0756208279252126,0.08628086570132698,67.44332191932703,58.38442858067297,True
2019-11-15,65.919998,66.445,65.752502,66.440002,64.990547,100206400,2.1672228266414493,2.09394122766846,0.07328159897298914,67.69759637660673,58.863904223393284,True
2019-11-18,66.449997,66.857498,66.057503,66.775002,65.318237,86703200,2.1734177561928405,2.109836533373336,0.06358122281950429,68.0313377672476,59.194913132752404,False
2019-11-19,66.974998,67.0,66.347504,66.572502,65.120155,76167200,2.1373491938049796,2.115339065459665,0.022010128345314683,68.20190872884604,59.68259217115398,False
2019-11-20,66.385002,66.519997,65.099998,65.797501,64.362061,106234400,2.0229096512640012,2.0968531826205323,-0.07394353135653109,68.25692777719884,60.12782342280117,False
2019-11-21,65.922501,66.002502,65.294998,65.502502,64.073509,121395200,1.8866632558115128,2.0548151972587285,-0.16815194144721568,68.21346143763685,60.63203996236317,False
2019-11-22,65.647499,65.794998,65.209999,65.445,64.01725,65325200,1.7538300142939107,1.9946181606657651,-0.24078814637185442,68.19228792936852,61.033213470631495,True
2019-11-25,65.677498,66.610001,65.629997,66.592499,65.139717,84020400,1.7213101012610892,1.93995654878483,-0.21864644752374085,68.33324674674955,61.32525445325044,False
2019-11-26,66.735001,66.790001,65.625,66.072502,64.631065,105207600,1.634734225223852,1.8789120840726345,-0.24417785884878263,68.0806399891581,62.102861610841906,True
2019-11-27,66.394997,66.995003,66.327499,66.959999,65.499199,65235600,1.619072154536866,1.826944098165481,-0.20787194362861494,67.72711828695509,63.070883313044895,False
2019-11-29,66.650002,67.0,66.474998,66.8125,65.354904,46617600,1.5765840347161628,1.7768720854756175,-0.20028805075945466,67.486978539127,63.773273160872996,False
2019-12-02,66.817497,67.0625,65.862503,66.040001,64.599274,94487200,1.4637050002729808,1.7142386684350903,-0.25053366816210954,67.42161151825636,64.04714008174366,False
2019-12-03,64.577499,64.8825,64.072502,64.862503,63.447456,114430400,1.2646551470736256,1.6243219641627975,-0.3596668170891719,67.37592896041872,64.1415729395813,True
2019-12-04,65.267502,65.827499,65.169998,65.434998,64.007469,67181600,1.139961499728571,1.5274498712759523,-0.38748837154738136,67.28761566370049,64.34513593629951,True
2019-12-05,65.947502,66.472504,65.682503,66.394997,64.946526,74424400,1.1058571492476545,1.4431313268702928,-0.3372741776226382,67.22888810690331,64.61236339309669,True
2019-12-06,66.870003,67.75,66.824997,67.677498,66.201035,106075600,1.16884262793927,1.3882735870840883,-0.21943095914481825,67.48980853822965,64.63344296177033,False
2019-12-09,67.5,67.699997,66.227501,66.730003,65.274223,128042400,1.1292864345730038,1.3364761565818715,-0.20718972200886765,67.51809983323508,64.7746515667649,True
2019-12-10,67.150002,67.517502,66.464996,67.120003,65.655708,90420400,1.1165368650173946,1.292488298268976,-0.17595143325158147,67.63213308760282,64.8176183123972,True
2019-12-11,67.202499,67.775002,67.125,67.692497,66.215706,78756800,1.139492856220059,1.2618892098591927,-0.1223963536391337,67.84134445573272,64.8286568442673,True
2019-12-12,66.945,68.139999,66.830002,67.864998,66.384445,137310400,1.15825340937063,1.2411620497614801,-0.08290864039085011,68.07155322612803,64.77319787387196,True
2019-12-13,67.864998,68.824997,67.732498,68.787498,67.286835,133587600,1.2333421229858175,1.2395980644063476,-0.006255941420530098,68.49502520953553,64.6624752904645,True
2019-12-16,69.25,70.197502,69.245003,69.964996,68.438629,128186000,1.3720485952143946,1.266088170567957,0.10596042464643762,69.19452756778054,64.31547233221946,True
2019-12-17,69.892502,70.442497,69.699997,70.102501,68.573143,114158400,1.4760549356189614,1.3080815235781578,0.16797341204080363,69.78385089697916,64.05889890302085,False
2019-12-18,69.949997,70.474998,69.779999,69.934998,68.409302,116028400,1.5273581831083618,1.3519368554841986,0.17542132762416318,70.24562306758035,63.93337633241966,True
2019-12-19,69.875,70.294998,69.737503,70.004997,68.477776,98369200,1.55573120968144,1.392695726323647,0.16303548335779294,70.64843295229561,63.951316047704395,False
2019-12-20,70.557503,70.662498,69.639999,69.860001,68.335922,275978000,1.5486650258320793,1.4238895862253336,0.12477543960674575,70.94013143152867,64.09536746847132,True
2019-12-23,70.1325,71.0625,70.092499,71.0,69.451073,98572000,1.6164203287896157,1.4623957347381902,0.15402459405142555,71.40607441197189,64.1849244880281,True
2019-12-24,71.172501,71.222504,70.730003,71.067497,69.517097,48478800,1.6564685994396484,1.501210307678482,0.15525829176116646,71.86303236651115,64.17546633348884,True
2019-12-26,71.205002,72.495003,71.175003,72.477501,70.896332,93121200,1.7814472661946468,1.557257699381715,0.22418956681293167,72.55012881515724,64.12886978484276,False
2019-12-27,72.779999,73.4925,72.029999,72.449997,70.869415,146266000,1.8568695804192714,1.6171800755892265,0.23968950483004492,73.1492603647214,64.07873803527859,True
2019-12-30,72.364998,73.172501,71.305,72.879997,71.290047,144114400,1.92910222455059,1.6795645053814994,0.24953771916909062,73.74739927763046,64.08734882236955,True
2019-12-31,72.482498,73.419998,72.379997,73.412498,71.810921,100805600,2.0061893933195734,1.7448894829691142,0.2612999103504592,74.31271930471495,64.25927849528505,True
2020-01-02,74.059998,75.150002,73.797501,75.087502,73.449387,135480400,2.1773413187844994,1.8313798501321912,0.34596146865230826,75.0062532531786,64.5882444468214,False
2020-01-03,74.287498,75.144997,74.125,74.357498,72.735321,146322800,2.2283877638777057,1.9107814328812942,0.31760633099641145,75.40744593076474,65.07930176923526,True
2020-01-06,73.447502,74.989998,73.1875,74.949997,73.314888,118387200,2.2902515625817728,1.9866754588213902,0.3035761037603826,75.90972928936398,65.43251841063602,False
2020-01-07,74.959999,75.224998,74.370003,74.597504,72.970085,108872000,2.284501518118219,2.0462406706807563,0.23826084743746279,76.33669139021121,65.69755690978879,True
2020-01-08,74.290001,76.110001,74.290001,75.797501,74.14389,132079200,2.3496885486026855,2.1069302462651422,0.24275830233754325,76.7972171723101,66.14378092768987,True
2020-01-09,76.809998,77.607498,76.550003,77.407501,75.718781,170108400,2.5024169793400546,2.1860275928801247,0.31638938645992987,77.52526523016549,66.4444826698345,True
2020-01-10,77.650002,78.167503,77.0625,77.582497,75.889961,140644800,2.6075182287287078,2.2703257200498417,0.3371925086788661,78.17006760360924,66.78868029639075,True
2020-01-13,77.910004,79.267502,77.787498,79.239998,77.511292,121532000,2.792369506982169,2.374734477436307,0.41763502954586196,79.0615827781329,67.0346651218671,False
2020-01-14,79.175003,79.392502,78.042503,78.169998,76.46463,161954400,2.8200180069587333,2.4637911833407924,0.3562268236179409,79.59476763696748,67.43973026303252,False
2020-01-15,77.962502,78.875,77.387497,77.834999,76.136955,121923600,2.7828194128439634,2.5275968292414266,0.2552225836025368,80.03876458914277,67.78273361085724,True
2020-01-16,78.397499,78.925003,78.022499,78.809998,77.090691,108829200,2.7997398714395985,2.5820254376810614,0.21771443375853705,80.57143031252794,68.12081758747205,True
2020-01-17,79.067497,79.684998,78.75,79.682503,77.944153,137816400,2.8506923119753083,2.635758812539911,0.2149334994353973,81.13056289737992,68.5364355026201,False
2020-01-21,79.297501,79.754997,79.0,79.142502,77.415924,110843200,2.8150487903212422,2.6716168080961773,0.14343198222506492,81.43649303682649,69.14425586317351,True
2020-01-22,79.644997,79.997498,79.327499,79.425003,77.692261,101832400,2.7775783184803515,2.692809110173012,0.08476920830733947,81.616915515345,69.920333584655,True
2020-01-23,79.480003,79.889999,78.912498,79.807503,78.066422,104472000,2.7470806175396945,2.7036634116463487,0.043417205893345745,81.8687572334546,70.54924216654541,False
2020-01-24,80.0625,80.832497,79.379997,79.577499,77.841423,146537600,2.673532747941863,2.6976372789054515,-0.024104530963588555,81.934882977233,71.334116622767,False
2020-01-27,77.514999,77.942497,76.220001,77.237503,75.55249,161940000,2.398775815944248,2.6378649863132106,-0.23908917036896282,81.80140255475213,71.94359724524786,True
2020-01-28,78.150002,79.599998,78.047501,79.422501,77.689812,162234000,2.3304757716048528,2.576387143371539,-0.24591137176668632,81.80737616993085,72.63487403006914,True
2020-01-29,81.112503,81.962502,80.345001,81.084999,79.316055,216229200,2.383027135480205,2.537715141793272,-0.15468800631306712,82.04732941187623,73.21542098812378,False
2020-01-30,80.135002,81.022499,79.6875,80.967499,79.201111,126743200,2.3876696326990157,2.5077060399744213,-0.12003640727540565,82.19192185366718,73.82632864633281,False
2020-01-31,80.232498,80.669998,77.072502,77.377502,75.68943,199588400,2.077715479435142,2.421707927866566,-0.34399244843142407,82.08942246318057,74.15782803681944,False
2020-02-03,76.074997,78.372498,75.555,77.165001,75.48156,173788400,1.7942445903602078,2.2962152603652943,-0.5019706700050865,81.8489688174218,74.6790319825782,True
2020-02-04,78.827499,79.910004,78.407501,79.712502,77.973503,136616400,1.754924234642104,2.1879570552206564,-0.4330328205785525,81.77975183809858,75.22449946190142,True
2020-02-05,80.879997,81.190002,79.737503,80.362503,78.609314,118826800,1.7559704831861325,2.1015597408137516,-0.34558925762761916,81.60318957849069,75.97756162150932,True
2020-02-06,80.642502,81.305,80.065002,81.302498,79.528801,105425600,1.8117644900717806,2.0436006906653574,-0.2318362005935768,81.71812547237495,76.41312542762505,False
2020-02-07,80.592499,80.849998,79.5,80.0075,78.447784,117684000,1.7315261707933303,1.9811857866909521,-0.24965961589762187,81.75932314011025,76.63192765988974,True
2020-02-10,78.544998,80.387497,78.462502,80.387497,78.820381,109348800,1.6792420497541656,1.920797039303595,-0.24155498954942933,81.83406705813027,76.83768374186974,False
2020-02-11,80.900002,80.974998,79.677498,79.902496,78.344849,94323200,1.5804525070624749,1.852728132855371,-0.2722756257928962,81.87937828211152,76.8586223178885,True
2020-02-12,80.3675,81.805,80.3675,81.800003,80.205353,113730400,1.6364105176936334,1.8094646098230238,-0.17305409212939038,82.21598399421536,76.88501710578466,False
2020-02-13,81.047501,81.555,80.837502,81.217499,79.634209,94747600,1.6151361554508838,1.7705989189485958,-0.15546276349771193,82.35587816990673,77.08337293009328,True
2020-02-14,81.184998,81.495003,80.712502,81.237503,79.653816,80113600,1.5816578584749266,1.732810706853862,-0.1511528483789355,82.52403023696043,77.15797136303955,False
2020-02-18,78.839996,79.9375,78.652496,79.75,78.195313,152531200,1.4187426245652688,1.6699970903961436,-0.25125446583087485,82.52673536757892,77.16201593242108,True
2020-02-19,80.0,81.142502,80.0,80.904999,79.327797,93984000,1.3670711492848824,1.6094119021738913,-0.24234075288900891,82.63351318903577,77.23148781096424,False
2020-02-20,80.657501,81.162498,79.552498,80.074997,78.513985,100566000,1.2447976555548337,1.5364890528500799,-0.2916913972952462,82.65592480240096,77.27407559759902,False
2020-02-21,79.654999,80.112503,77.625,78.262497,76.736816,129554000,0.9902267114010215,1.4272365845602684,-0.4370098731592469,82.68434432804365,77.09115547195633,False
2020-02-24,74.315002,76.044998,72.307503,74.544998,73.091797,222195200,0.4829392798115606,1.2383771236105268,-0.7554378437989662,83.3162823353126,75.95596736468741,False
2020-02-25,75.237503,75.6325,71.532501,72.019997,70.616005,230673600,-0.12143630083329526,0.9664144387217624,-1.0878507395550576,84.30043304130974,74.45006605869027,True
2020-02-26,71.6325,74.470001,71.625,73.162498,71.736229,198054800,-0.502426362012784,0.6726462785748532,-1.1750726405876373,84.71648807561846,73.40801072438157,False
2020-02-27,70.275002,71.5,68.239998,68.379997,67.046967,320605600,-1.176707243426776,0.3027755741745273,-1.4794828176013033,85.7367997560005,71.11719884399952,False
2020-02-28,64.315002,69.602501,64.092499,68.339996,67.007744,426510000,-1.6947711790824513,-0.09673377647686848,-1.5980374026055828,86.27008638232638,69.32116191767363,True
2020-03-02,70.57,75.360001,69.43,74.702499,73.246216,341397200,-1.5737979984242685,-0.39214662086634855,-1.18165137755792,86.24782627361273,69.07592172638726,False
2020-03-03,75.917503,76.0,71.449997,72.330002,70.91996,319475600,-1.6503424409465168,-0.6437857848823823,-1.0065566560641346,86.331103127784,68.50914497221599,True
2020-03-04,74.110001,75.849998,73.282501,75.684998,74.209557,219178400,-1.4238708282109798,-0.7998027935481018,-0.624068034662878,86.0935621753914,68.34393552460863,False
2020-03-05,73.879997,74.887497,72.852501,73.230003,71.802414,187572800,-1.4260494127832999,-0.9250521173951414,-0.5009972953881585,85.77815619156654,67.94609150843347,False
2020-03-06,70.5,72.705002,70.307503,72.2575,70.848877,226176800,-1.489083592573209,-1.037858412430755,-0.45122518014245405,85.29509875439874,67.52464914560124,False
2020-03-09,65.9375,69.522499,65.75,66.542503,65.245285,286744800,-1.9773969289604736,-1.2257661157366988,-0.7516308132237748,85.47375956146756,65.99948863853244,True
2020-03-10,69.285004,71.610001,67.342499,71.334999,69.944366,285290000,-1.9551367916119204,-1.3716402509117431,-0.5834965407001773,84.95220408441199,65.615794315588,False
2020-03-11,69.347504,70.305,67.964996,68.857498,67.515152,255598800,-2.1130511593119223,-1.519922432591779,-0.5931287267201433,84.54980128766232,64.91369731233769,False
2020-03-12,63.985001,67.5,62.0,62.057499,60.847721,418474000,-2.7551429498539335,-1.7669665360442102,-0.9881764138097233,84.4959792169787,62.993268983021295,True
2020-03-13,66.222504,69.980003,63.237499,69.4925,68.137772,370732000,-2.6337031851805506,-1.9403138658714782,-0.6933893193090723,83.46343877154284,62.85330952845719,False
2020-03-16,60.487499,64.769997,60.0,60.552502,59.372059,322423600,-3.2217065925141526,-2.1965924112000135,-1.0251141813141391,83.14243824582167,61.105809954178305,True
2020-03-17,61.877499,64.402496,59.599998,63.215,61.982662,324056000,-3.4332854148693883,-2.4439310119338886,-0.9893544029354997,82.38756530107652,60.20718289892348,False
2020-03-18,59.942501,62.5,59.279999,61.6675,60.465324,300233600,-3.6833738322147127,-2.6918195759900536,-0.9915542562246591,81.25277247197701,59.418225828023,False
2020-03-19,61.8475,63.209999,60.6525,61.195,60.002033,271857200,-3.875028588457184,-2.9284613784834796,-0.9465672099737041,80.02417744698047,58.75882115301952,False
2020-03-20,61.794998,62.9575,57.0,57.310001,56.192776,401693200,-4.290940028949635,-3.2009571085767106,-1.089982920372924,79.41611012544057,57.27163887455943,False
