Date,Open,High,Low,Close,Adj Close,Volume,MACD,Signal Line,Histogram,Upper Band,Lower Band,Buy,Predicted buy
2019-11-14,23.073999,23.589333,22.860666,23.290001,23.290001,96973500,1.583532046070797,1.464564722510891,0.1189673235599058,25.20864943927276,16.525484160727242,True,
2019-11-15,23.375999,23.52,23.224001,23.478001,23.478001,72135000,1.5796725250436232,1.4875862830174378,0.0920862420261854,25.297880370460724,17.071053429539276,False,
2019-11-18,23.528,23.543333,23.073334,23.332666,23.332666,66006000,1.5470530424719795,1.499479634908346,0.0475734075636335,25.19277470957218,17.819425690427817,True,
2019-11-19,23.450001,23.999332,23.186666,23.968,23.968,115872000,1.5545481482352557,1.510493337573728,0.0440548106615277,25.04011396879348,18.66501963120652,False,
2019-11-20,24.0,24.08,23.304667,23.481333,23.481333,100876500,1.503882294935995,1.5091711290461816,-0.0052888341101868,24.473962877883725,19.881437422116274,True,
2019-11-21,23.634001,24.056,23.6,23.655333,23.655333,91650000,1.4609289079358805,1.4995226848241214,-0.0385937768882411,24.49978958153548,20.223277418464523,False,
2019-11-22,22.677334,22.733334,22.0,22.202667,22.202667,253059000,1.2947450188852336,1.458567151636344,-0.1638221327511102,24.50547113217608,20.25032916782392,True,
2019-11-25,22.954666,22.971333,22.297333,22.422667,22.422667,185092500,1.1673388947699408,1.4003215002630631,-0.2329826054931225,24.51953987902011,20.29379372097989,False,
2019-11-26,22.351334,22.366667,21.806667,21.927999,21.927999,119211000,1.014755579354599,1.3232083160813706,-0.3084527367267715,24.48250245043329,20.415497749566708,True,
2019-11-27,22.074667,22.261999,21.904667,22.086,22.086,83334000,0.8962501489938077,1.237816682663858,-0.3415665336700504,24.42910661338749,20.577426786612516,False,
2019-11-29,22.073999,22.084,21.833332,21.996,21.996,36984000,0.7860108500046543,1.1474555161320177,-0.3614446661273631,24.362572508391807,20.74409419160819,True,
2019-12-02,21.959999,22.425333,21.912666,22.324667,22.324667,91117500,0.7169020903977135,1.0613448309851568,-0.3444427405874433,24.261745176029464,20.988654923970536,True,
2019-12-03,22.174667,22.527332,22.146,22.413334,22.413334,98605500,0.6616603774247842,0.9814079402730824,-0.3197475628482981,24.178348645456783,21.19691815454321,False,
2019-12-04,22.516666,22.524,22.190001,22.202,22.202,82995000,0.5939809911647984,0.9039225504514256,-0.3099415592866272,24.067413874022797,21.413252825977207,False,
2019-12-05,22.188667,22.294666,21.816668,22.024668,22.024668,55869000,0.5200406743951262,0.8271461752401659,-0.3071055008450396,24.04559702803288,21.46033657196712,True,
2019-12-06,22.333332,22.590668,22.318001,22.392668,22.392668,114186000,0.4855399626878842,0.7588249327297096,-0.2732849700418254,24.04534712947787,21.46291997052213,True,
2019-12-09,22.439333,22.963333,22.338667,22.635332,22.635332,135346500,0.472334083570388,0.7015267628978454,-0.2291926793274574,24.048043638528245,21.47615666147176,True,
2019-12-10,22.664,23.382,22.620667,23.256001,23.256001,132424500,0.5061169294632819,0.6624447962109328,-0.1563278667476508,24.07530166432694,21.473898635673056,True,
2019-12-11,23.458668,23.812668,23.406,23.513332,23.513332,103467000,0.5473450858812114,0.6394248541449885,-0.092079768263777,24.103577845225598,21.464088954774404,True,
2019-12-12,23.661333,24.182667,23.548668,23.978666,23.978666,116458500,0.6105294581644181,0.6336457749488745,-0.0231163167844564,24.24890390900233,21.40922959099768,False,
2019-12-13,24.07,24.347334,23.642668,23.892668,23.892668,98563500,0.6462150437633447,0.6361596287117686,0.0100554150515761,24.34430723853684,21.374092961463163,True,
2019-12-16,24.17,25.573999,24.166668,25.433332,25.433332,272613000,0.7897115334062264,0.6668700096506602,0.1228415237555661,24.822352445017994,21.09158085498201,False,
2019-12-17,25.266001,25.700001,25.059999,25.266001,25.266001,127452000,0.879789654540609,0.70945393862865,0.1703357159119589,25.18273032726327,20.92453647273673,True,
2019-12-18,25.375334,26.348,25.372,26.209999,26.209999,211815000,1.0156422719018394,0.770691605283288,0.2449506666185514,25.69585732211789,20.635609377882112,True,
2019-12-19,26.488001,27.123333,26.433332,26.936001,26.936001,271606500,1.1684199262799917,0.8502372694826287,0.3181826567973628,26.379444196978515,20.29748930302149,True,
2019-12-20,27.352667,27.533333,26.679333,27.039333,27.039333,221290500,1.2830452004933015,0.9367988556847632,0.3462463448085382,26.970226411257663,20.045107088742338,True,
2019-12-23,27.452,28.134001,27.333332,27.948,27.948,199794000,1.430715985697535,1.0355822816873177,0.3951337040102176,27.723569420070085,19.86629737992991,True,
2019-12-24,27.890667,28.364668,27.512667,28.35,28.35,120820500,1.5621763902228205,1.1409011033944183,0.421275286828402,28.454331648848974,19.728268451151024,True,
2019-12-26,28.527332,28.898666,28.423332,28.729334,28.729334,159508500,1.6776301158170135,1.2482469058789374,0.4293832099380761,29.131642090458374,19.73109150954162,False,
2019-12-27,29.0,29.020666,28.407333,28.691999,28.691999,149185500,1.745988731415693,1.3477952709862886,0.3981934604294044,29.690850994598247,19.832482505401757,False,
2019-12-30,28.586,28.6,27.284,27.646667,27.646667,188796000,1.6962604361563578,1.4174883040203026,0.2787721321360552,29.953651441408603,20.1347487585914,True,
2019-12-31,27.0,28.086,26.805332,27.888666,27.888666,154285500,1.657273681338857,1.4654453794840137,0.1918283018548436,30.213532864229308,20.43126723577069,True,
2020-01-02,28.299999,28.713333,28.114,28.684,28.684,142981500,1.671287640597637,1.5066138317067383,0.1646738088908983,30.54578879469264,20.72607790530736,True,True
2020-01-03,29.366667,30.266666,29.128,29.534,29.534,266677500,1.731027493115512,1.5514965639884932,0.1795309291270188,30.927696376370324,21.07737032362968,True,True
2020-01-06,29.364668,30.104,29.333332,30.102667,30.102667,151995000,1.8034691611210756,1.6018910834150095,0.2015780777060656,31.282730995792893,21.530135604207118,True,True
2020-01-07,30.76,31.441999,30.224001,31.270666,31.270666,268231500,1.9328468080072447,1.6680822283334569,0.2647645796737878,31.80393543500012,21.89673096499988,True,True
2020-01-08,31.58,33.232666,31.215334,32.809334,32.809334,467164500,2.134927063453592,1.761451195357484,0.3734758680961079,32.572866546297575,22.145200053702432,False,True
2020-01-09,33.139999,33.253334,31.524668,32.089333,32.089333,426606000,2.2114864195616626,1.85145824019832,0.3600281793633428,33.047528411873785,22.55387138812622,False,True
2020-01-10,32.119331,32.329334,31.58,31.876667,31.876667,194392500,2.229301887514577,1.9270269696615712,0.3022749178530057,33.358976427263634,23.078756872736367,True,True
2020-01-13,32.900002,35.042,32.799999,34.990665,34.990665,397764000,2.4662648223778056,2.034874540204818,0.4313902821729876,34.33842579072907,23.200507409270926,True,False
2020-01-14,36.284,36.493999,34.993332,35.861332,35.861332,434943000,2.6932688787820105,2.1665534079202566,0.5267154708617539,35.29130831541866,23.44449128458135,False,False
2020-01-15,35.317333,35.855999,34.452667,34.566666,34.566666,260532000,2.737150337460154,2.280672793828236,0.4564775436319177,35.87762326278696,23.771509737213027,False,True
2020-01-16,32.916668,34.297333,32.811333,34.232666,34.232666,326050500,2.7136939265959086,2.3672770203817706,0.346416906214138,36.23185364171841,24.313945858281592,False,False
2020-01-17,33.840668,34.377998,33.543999,34.033333,34.033333,204436500,2.648489901826526,2.423519596670721,0.2249703051558045,36.52637859537853,24.80175430462146,True,True
2020-01-21,35.349998,36.571999,35.227333,36.48,36.48,267052500,2.7623976214308428,2.4912952016227456,0.2711024198080971,37.27339160453994,25.00914119546005,True,False
2020-01-22,38.125999,39.633331,37.273335,37.970669,37.970669,470535000,2.939075012899401,2.580851163878077,0.3582238490213245,38.21638159442789,25.159284805572117,True,False
2020-01-23,37.616669,38.799999,37.040001,38.146667,38.146667,294765000,3.0580434647576737,2.676289624053996,0.3817538407036775,39.07999042437288,25.315542675627118,False,True
2020-01-24,38.042,38.257332,36.950668,37.654667,37.654667,215304000,3.077155004364496,2.756462700116096,0.3206923042483995,39.70613600799173,25.619863792008275,False,True
2020-01-27,36.132668,37.629333,35.952,37.201332,37.201332,204121500,3.020897663550876,2.8093496928030524,0.2115479707478238,40.15262500517839,26.02057459482161,True,True
2020-01-28,37.899334,38.453999,37.205334,37.793331,37.793331,176827500,2.9896202066336457,2.845403795569171,0.1442164110644745,40.58828519560177,26.495047604398223,True,True
2020-01-29,38.379333,39.32,37.828667,38.732666,38.732666,267022500,3.0059780371784512,2.8775186438910274,0.1284593932874238,40.93103017936829,27.26090252063172,True,False
2020-01-30,42.161331,43.391998,41.200001,42.720669,42.720669,435085500,3.3026691347599595,2.962548742064814,0.3401203926951455,42.04525926005654,27.62987373994345,True,False
2020-01-31,42.666668,43.533333,42.167999,43.371334,43.371334,235789500,3.549387070075838,3.0799164076670187,0.4694706624088192,43.124407649285466,28.01945875071454,True,False
2020-02-03,44.912666,52.409332,44.901333,52.0,52.0,705975000,4.390562374724162,3.342045601078448,1.0485167736457144,46.73859254170458,26.65187385829543,True,True
2020-02-04,58.863998,64.599335,55.591999,59.137333,59.137333,914082000,5.5689278541526335,3.7874220516932846,1.7815058024593489,51.890201317722784,24.40373168227723,False,True
2020-02-05,54.883999,56.398666,46.940666,48.98,48.98,726357000,5.6184135277316045,4.153620346900949,1.4647931808306556,53.18612694270763,24.87873945729237,True,False
2020-02-06,46.661331,53.055332,45.799999,49.930668,49.930668,598212000,5.668993613552942,4.456695000231348,1.212298613321594,54.52041185462221,25.256587945377788,False,False
2020-02-07,48.703335,51.316666,48.666668,49.871334,49.871334,255952500,5.63928477351493,4.693212954888065,0.9460718186268656,55.5741928702993,25.981007029700688,True,True
2020-02-10,53.333332,54.666,50.16,51.418667,51.418667,370338000,5.67517723475563,4.889605810861577,0.7855714238940523,56.656993889384985,26.85240601061501,True,True
2020-02-11,51.252666,52.234001,50.533333,51.625332,51.625332,175462500,5.655109821371504,5.0427066129635625,0.6124032084079412,57.75366829810531,27.41919830189468,False,False
2020-02-12,51.858002,52.650002,50.891335,51.152668,51.152668,180337500,5.537236402664611,5.1416125709037725,0.3956238317608385,58.632058031644405,28.069942168355595,True,True
2020-02-13,49.456001,54.533333,49.0,53.599998,53.599998,394339500,5.577011628433688,5.228692382409756,0.3483192460239319,59.65083662825608,28.954496771743926,False,True
2020-02-14,52.481335,54.198002,52.366669,53.335335,53.335335,235405500,5.523506148583998,5.287655135644605,0.2358510129393929,60.342673054372646,30.17292724562736,True,True
2020-02-18,56.106667,57.333332,55.490665,57.226665,57.226665,245725500,5.729059449002797,5.375935998316244,0.353123450686553,61.43498028448882,31.399953215511168,True,True
2020-02-19,61.566666,62.985332,60.068001,61.161331,61.161331,381345000,6.138693545353682,5.5284875077237325,0.6102060376299496,63.27484259444261,32.028224005557384,False,True
2020-02-20,60.796665,60.799999,57.329334,59.960667,59.960667,264523500,6.293895853943646,5.681569176967716,0.6123266769759299,64.5992252368097,32.9028411631903,True,True
2020-02-21,60.465332,60.870667,58.696667,60.066666,60.066666,214722000,6.352223556070335,5.815700052788239,0.5365235032820959,65.63911178936738,34.054954510632626,False,True
2020-02-24,55.933334,57.566666,54.813332,55.585999,55.585999,227883000,5.968099760801259,5.846179994390844,0.1219197664104152,65.63129587199363,35.855903628006374,False,True
2020-02-25,56.599998,57.106667,52.466667,53.327332,53.327332,259357500,5.41895697236194,5.760735389985063,-0.3417784176231233,65.02960666447676,38.07019283552323,False,False
2020-02-26,52.166668,54.220669,51.740665,51.919998,51.919998,211282500,4.81469644042388,5.571527600072827,-0.7568311596489465,64.07951540133149,40.43295079866851,False,True
2020-02-27,48.666668,49.318001,44.599998,45.266666,45.266666,364158000,3.7556544801826703,5.208352976094796,-1.4526984959121254,63.1244304881707,42.04143571182928,False,True
2020-02-28,41.98,46.034668,40.768002,44.532665,44.532665,363343500,2.824568483068539,4.731596077489544,-1.907027594421005,62.884089263586354,42.46297653641364,True,False
2020-03-02,47.417332,49.579334,45.778,49.574669,49.574669,302925000,2.465107482673496,4.278298358526334,-1.8131908758528388,62.3461265260641,43.62127277393588,True,False
2020-03-03,53.666668,53.798668,47.740665,49.700668,49.700668,386760000,2.1654373030742637,3.85572614743592,-1.6902888443616568,62.33788197220778,43.399584127792224,True,True
2020-03-04,50.930668,51.101334,48.315334,49.966667,49.966667,225735000,1.9271949195925373,3.470019901867244,-1.5428249822747064,61.48102397423674,43.33937552576324,False,True
2020-03-05,48.251331,49.716667,47.871334,48.302666,48.302666,162790500,1.58583462575821,3.093182846645437,-1.507348220887227,61.505948498445655,43.24671760155436,False,True
2020-03-06,46.0,47.133331,45.618,46.898666,46.898666,189943500,1.188314912631519,2.7122092598426533,-1.5238943472111344,61.62211028391416,42.82735561608584,False,True
2020-03-09,40.359333,44.200001,40.333332,40.533333,40.533333,256105500,0.3555499418042558,2.240877396234974,-1.885327454430718,62.48179781513554,41.03386798486447,True,False
2020-03-10,43.962002,44.533333,40.533333,43.021999,43.021999,233916000,-0.1024270346764026,1.7722165100526988,-1.8746435447291012,62.75304792764084,39.92295107235917,False,True
2020-03-11,42.68,43.571999,40.866669,42.282001,42.282001,199837500,-0.5191048249712082,1.3139522430479174,-1.8330570680191256,62.98002456570858,38.76164133429142,False,True
2020-03-12,38.726002,39.633331,36.416668,37.369999,37.369999,283636500,-1.2314866740629071,0.8048644596257526,-2.03635113368866,63.70905553096367,36.65434346903632,False,False
2020-03-13,39.666668,40.504665,33.466667,36.441334,36.441334,339604500,-1.8496681037038412,0.2739579469598338,-2.1236260506636757,64.06069704929625,34.58683555070375,False,True
2020-03-16,31.299999,32.991333,29.478001,29.671333,29.671333,307342500,-2.852976504662365,-0.3514289433646059,-2.50154756129776,65.14655622341733,31.13457617658267,False,False
2020-03-17,29.334,31.456667,26.4,28.68,28.68,359919000,-3.685612482568189,-1.0182656512053223,-2.6673468313628663,65.23280098238313,28.19366491761689,False,False
2020-03-18,25.933332,26.990667,23.367332,24.081333,24.081333,356793000,-4.66280655662468,-1.747173832289194,-2.9156327243354863,64.66798946573012,25.05047663426988,True,False
2020-03-19,24.98,30.133333,23.897333,28.509333,28.509333,452932500,-5.0220462835165165,-2.402148322534659,-2.6198979609818576,63.04118108932245,23.53215161067754,False,False
2020-03-20,29.213333,31.799999,28.386,28.502001,28.502001,424282500,-5.246855502209371,-2.971089758469601,-2.2757657437397696,60.85246109398284,22.56440510601716,True,False
2020-03-23,28.906668,29.466667,27.366667,28.952667,28.952667,246817500,-5.327244291758362,-3.4423206651273537,-1.884923626631008,59.15806516050324,21.59546783949676,True,False
2020-03-24,31.82,34.245998,31.6,33.666668,33.666668,343428000,-4.9534719611570495,-3.744550924333293,-1.2089210368237562,57.36143995561275,21.42602664438725,True,False
2020-03-25,36.349998,37.133331,34.074001,35.950001,35.950001,318340500,-4.422034346456222,-3.88004760875788,-0.5419867376983425,55.613383119386654,21.577083780613343,False,True
2020-03-26,36.492668,37.333332,34.150002,35.210667,35.210667,260710500,-4.014250501930434,-3.9068881873923904,-0.1073623145380433,54.87321108876243,21.31165591123756,False,True
2020-03-27,33.666668,35.053333,32.935333,34.290668,34.290668,215661000,-3.7224055240036193,-3.869991654714637,0.1475861307110171,54.15746293174604,21.003204368253964,False,False
2020-03-30,34.017334,34.443333,32.748669,33.475334,33.475334,179971500,-3.5163723643857026,-3.79926779664885,0.2828954322631474,52.4384867383088,21.1122470616912,True,False
2020-03-31,33.416668,36.197334,33.133331,34.933334,34.933334,266572500,-3.1985700613872154,-3.6791282495965234,0.4805581882093079,50.4793301883178,21.5946702116822,False,False
2020-04-01,33.599998,34.263332,31.673332,32.104,32.104,200298000,-3.138830569734409,-3.571068713624101,0.4322381438896916,48.09103385067492,22.19669984932508,False,False
2020-04-02,32.068668,32.950668,29.76,30.298,30.298,297876000,-3.200324351832826,-3.4969198412658464,0.2965954894330203,45.76348747771333,22.72377962228668,True,False
2020-04-03,33.966667,34.366001,31.226,32.000668,32.000668,338431500,-3.0762069406354726,-3.412777261139772,0.3365703205042991,43.38377758811635,23.613689711883644,True,True
2020-04-06,34.080002,34.733334,33.197334,34.416,34.416,223527000,-2.7512314083226173,-3.280468090576341,0.5292366822537238,42.524495686952775,23.861238313047227,True,True
2020-04-07,36.333332,37.666668,35.489334,36.363335,36.363335,268797000,-2.309924921088076,-3.086359456678688,0.7764345355906124,41.129723938244325,24.590143661755672,True,True
2020-04-08,36.946667,37.147331,35.555332,36.589333,36.589333,189840000,-1.9198197140400597,-2.853051508150963,0.9332317941109034,39.8062649865119,25.34433581348809,True,True
2020-04-09,37.472668,38.345333,37.140667,38.200001,38.200001,204750000,-1.4638171077883086,-2.575204628078432,1.111387520290123,39.97208802241895,25.26151297758104,True,True
2020-04-13,39.344002,43.466667,38.702,43.396667,43.396667,337131000,-0.6753195774453289,-2.195227617951811,1.5199080405064822,41.62343350902064,24.30570079097936,True,False
2020-04-14,46.598,49.458668,46.161999,47.326,47.326,458647500,0.2635961580364352,-1.703462862754162,1.9670590207905967,44.46958928553156,23.22501171446844,True,False
2020-04-15,49.466667,50.208668,47.333332,48.655334,48.655334,353655000,1.102253692581563,-1.142319551687017,2.24457324426858,47.059804105757806,22.632330294242195,True,True
2020-04-16,47.796001,50.630001,47.114666,49.680668,49.680668,309868500,1.828553291526248,-0.5481449830443641,2.376698274570612,48.94052069119448,23.311547208805525,True,False
2020-04-17,51.485332,51.663334,49.844002,50.259335,50.259335,196923000,2.422914694784602,0.0460669525214291,2.376847742263173,50.96382989714746,23.463238202852555,False,False
2020-04-20,48.846668,51.037998,47.480667,49.757332,49.757332,221199000,2.82092507403506,0.6010385768241553,2.2198864972109043,52.47008815566255,24.08251304433745,False,False
2020-04-21,48.674667,50.222,44.919334,45.781334,45.781334,303136500,2.783435643829172,1.0375179902251588,1.7459176536040133,52.97556324580779,25.2599046541922,True,False
2020-04-22,46.931999,48.933334,45.914001,48.807335,48.807335,212482500,2.963733911971815,1.42276117457449,1.540972737397325,54.12737233920876,25.62216226079125,False,False
2020-04-23,48.506668,48.933334,46.875332,47.042,47.042,198550500,2.9303940489841693,1.724287749456426,1.2061062995277434,54.90048822933424,25.95824627066575,True,True
2020-04-24,47.387333,48.715332,46.545334,48.343334,48.343334,198180000,2.974688389390039,1.9743678774431488,1.0003205119468903,55.75057349694861,26.421427703051396,True,False
2020-04-27,49.174,53.299332,49.0,53.25,53.25,310221000,3.3669073012249555,2.25287576219951,1.1140315390254454,57.28829938501609,26.779635014983917,False,True
2020-04-28,53.042667,53.666668,50.445999,51.274666,51.274666,228330000,3.4782555050702584,2.49795171077366,0.9803037942965984,58.15270912850748,27.69515847149252,True,False
2020-04-29,52.678001,53.546665,52.210667,53.367332,53.367332,243240000,3.6927922060308873,2.736919809825105,0.9558723962057818,59.268264762422206,28.423002637577795,False,True
2020-04-30,57.012669,57.987999,50.900002,52.125332,52.125332,427078500,3.719716490760369,2.9334791460121585,0.7862373447482107,59.64690024500351,30.04650035499649,False,True
2020-05-01,50.333332,51.518002,45.535999,46.754665,46.754665,487977000,3.2699918079614108,3.000781678402009,0.2692101295594016,58.7996730064166,32.5393940935834,True,True
2020-05-04,46.733334,50.799999,46.533333,50.745998,50.745998,288556500,3.198775480321636,3.0403804387859346,0.1583950415357016,58.216831159584274,34.99676894041572,True,False
2020-05-05,52.652668,53.261333,50.812,51.214001,51.214001,254875500,3.1438595030503507,3.0610762516388177,0.0827832514115329,57.69383535143794,37.19956484856206,True,True
2020-05-06,51.766666,52.653332,50.740665,52.172001,52.172001,166848000,3.1414283584298133,3.077146672997017,0.0642816854327961,57.24893559970818,39.22533120029181,False,False
2020-05-07,51.813999,53.093334,51.490002,52.002666,52.002666,172915500,3.090215656992868,3.079760469796188,0.0104551871966802,56.29714612718528,41.71845397281472,True,False
2020-05-08,52.917999,54.933334,52.467335,54.627998,54.627998,241297500,3.22430380649962,3.108669137136874,0.1156346693627456,55.51710655455717,44.14129324544282,False,False
2020-05-11,52.700668,54.933334,52.333332,54.085999,54.085999,247794000,3.249378034101781,3.136810916529856,0.1125671175719249,55.48746254682448,45.23987045317553,False,False
2020-05-12,55.133331,56.219334,53.866669,53.960667,53.960667,238603500,3.221995140808872,3.1538477613856597,0.0681473794232125,55.850125074932535,45.54067462506745,False,False
2020-05-13,54.722,55.066666,50.886665,52.730667,52.730667,285982500,3.065703755570169,3.1362189602225614,-0.0705152046523922,56.03650534486652,45.76182765513348,True,False
2020-05-14,52.0,53.557335,50.933334,53.555332,53.555332,205233000,2.974101687299715,3.103795505637992,-0.1296938183382772,56.32806450304352,45.85773489695649,False,False
2020-05-15,52.689999,53.669998,52.436668,53.278,53.278,157776000,2.846317437944819,3.0522998920993576,-0.2059824541545385,56.55136942361807,45.936296476381926,True,False
2020-05-18,55.185333,55.647999,53.591999,54.242001,54.242001,174987000,2.7906652717784937,2.999972968035185,-0.2093076962566913,56.88890232347636,46.04723047652364,False,False
2020-05-19,54.344666,54.804668,53.738667,53.867332,53.867332,144547500,2.6853725686934524,2.9370528881668383,-0.2516803194733858,56.67870699945282,47.06602560054717,True,False
2020-05-20,54.700001,55.066666,54.119999,54.370667,54.370667,109639500,2.6124278290263305,2.872127876338737,-0.2597000473124065,56.85280297298901,47.44826282701098,True,False
2020-05-21,54.400002,55.5,53.066666,55.173332,55.173332,183819000,2.589536391064605,2.815609579283911,-0.2260731882193054,56.78141909617979,48.332779903820224,False,False
2020-05-22,54.811333,55.452,54.133331,54.458668,54.458668,149812500,2.4850808839314595,2.7495038402134204,-0.2644229562819609,56.66739089720489,49.05834150279511,True,False
2020-05-26,55.633331,55.639999,54.380669,54.591331,54.591331,121345500,2.3855053169874694,2.6767041355682304,-0.291198818580761,56.80973736685102,49.05012813314898,True,False
2020-05-27,54.723999,55.180668,52.333332,54.681999,54.681999,173242500,2.2875378008121245,2.598870868617009,-0.3113330678048847,56.973297166739314,49.22730163326068,False,False
2020-05-28,54.234001,54.983334,53.445999,53.720669,53.720669,108834000,2.1080265240273093,2.500701999699069,-0.3926754756717598,56.99930731666374,49.23662518333625,True,True
2020-05-29,53.916668,55.666668,53.613998,55.666668,55.666668,176467500,2.0985970789790684,2.4202810155550694,-0.3216839365760009,57.30663058144345,49.283435518556566,True,False
2020-06-01,57.200001,59.933334,56.939999,59.873333,59.873333,224092500,2.4028681168588903,2.4167984358158336,-0.0139303189569433,57.74386809110865,50.15806480889134,False,False
2020-06-02,59.646667,60.577332,58.066666,58.770668,58.770668,203484000,2.525912113866056,2.4386211714258783,0.0872909424401777,58.4063575928201,50.2980423071799,True,False
2020-06-03,59.208,59.862667,58.673332,58.863998,58.863998,119242500,2.600973910793421,2.471091719299387,0.1298821914940338,58.98115537972333,50.48824422027667,False,False
2020-06-04,59.325333,59.716667,57.229332,57.625332,57.625332,133315500,2.5313313196591025,2.4831396393713305,0.0481916802877719,59.26128632874786,50.75344637125214,True,True
2020-06-05,58.522667,59.101334,57.746666,59.043999,59.043999,117178500,2.561090972534963,2.498729906004057,0.0623610665309057,59.73020620796518,50.98865979203482,True,False
2020-06-08,61.266666,63.333332,60.610668,63.327999,63.327999,212620500,2.896964307722193,2.5783767863476843,0.3185875213745088,61.41246648820209,50.1763996117979,False,True
2020-06-09,62.667332,63.629333,61.595333,62.711334,62.711334,170823000,3.0779064443193533,2.678282717942018,0.3996237263773352,62.56896602310113,49.882433576898855,True,False
2020-06-10,66.125336,68.498665,65.5,68.33667,68.33667,278451000,3.6333391217750304,2.869293998708621,0.7640451230664098,65.18225165884573,48.70674824115427,False,False
2020-06-11,66.013336,67.930664,64.800003,64.856003,64.856003,238747500,3.749441554291295,3.045323509825156,0.704118044466139,66.25432841058125,48.84720508941876,False,True
2020-06-12,65.333336,65.865334,60.84,62.352001,62.352001,251451000,3.597926872595586,3.155844182379242,0.4420826902163441,66.73301000520155,49.24819039479844,True,True
2020-06-15,61.186001,66.589333,60.566666,66.059998,66.059998,235458000,3.7340114054824696,3.2714776269998875,0.462533778482582,67.78081530699906,49.47858489300094,False,False
2020-06-16,67.456665,67.52533,64.159332,65.475334,65.475334,210766500,3.751437641727385,3.3674696299453872,0.3839680117819979,68.58431182777707,49.79842167222294,True,True
2020-06-17,65.847336,67.0,65.504669,66.119331,66.119331,148362000,3.773712229762843,3.4487181499088786,0.3249940798539645,69.33205261279285,50.27588078720715,True,True
2020-06-18,66.866669,67.946671,66.297997,66.930664,66.930664,146278500,3.812880283297595,3.521550576586622,0.291329706710973,70.10675628590339,50.7571768140966,False,True
2020-06-19,67.518669,67.731331,66.089333,66.726669,66.726669,130195500,3.783842772154763,3.57400901570025,0.2098337564545125,70.74187449932415,51.27739230067586,False,True
2020-06-22,66.66333,67.258667,66.001335,66.288002,66.288002,95436000,3.6829784910923777,3.5958029107786764,0.0871755803137013,71.09184711884134,52.11035308115868,True,True
2020-06-23,66.592003,67.466667,66.267334,66.785332,66.785332,95479500,3.601655553039592,3.59697343923086,0.004682113808732,71.36627064206479,53.0553296579352,False,True
2020-06-24,66.274002,66.725334,63.542667,64.056664,64.056664,164394000,3.279224971339673,3.5334237456526227,-0.2541987743129499,71.1460331934704,54.21303360652961,True,True
2020-06-25,63.618,65.732002,62.476665,65.732002,65.732002,138817500,3.122883530163506,3.4513157025548,-0.3284321723912935,70.71161751593012,55.84858258406989,False,True
2020-06-26,66.318665,66.333336,63.658001,63.982666,63.982666,132823500,2.8252572098099336,3.3261040040058267,-0.5008467941958932,70.20745819940053,57.184341700599454,True,True
2020-06-29,64.60067,67.333336,63.234669,67.290001,67.290001,135396000,2.823710523381237,3.225625307880909,-0.401914784499672,70.50603786503012,57.62742883496989,True,False
