Size,Year 1,Year 2,Year 3
21,-21.489972999999793,144.14994,176.76001399999996
23,166.14998500000007,-78.88990999999996,-71.23995599999981
26,26.910003000000245,68.910222,-44.87987000000004
22,-35.690103000000136,-16.810256000000237,-127.50018200000031
27,34.289913000000126,33.910001999999935,-256.35987
24,37.969938999999954,70.4099919999999,-23.76011200000005
25,2.94999700000011,-6.689992000000274,-101.22000999999986
28,-6.990362999999945,-22.37015799999969,-36.980243999999516
29,-48.0699470000003,-87.9697560000001,-224.83959599999986
30,24.730008999999768,15.930143999999501,-3.0598720000004107
31,99.41018500000024,19.21019000000038,-180.71980599999978
32,-121.26993900000014,-52.27003400000004,-173.9199680000001
33,55.99001100000038,15.76988200000082,38.87985200000088
34,51.90983899999992,-6.790235999999965,105.51973600000002
35,-29.270085000000165,71.83018799999971,-141.09975000000026
36,7.370114999999885,125.01028199999965,49.220093999999705
38,-64.27011900000036,-80.39003600000089,-311.2200400000005
37,1.2900309999998854,-48.56956400000027,-140.99957600000022
39,105.81005899999957,129.03017799999927,1.4000559999994664
40,-105.5901790000002,-72.70990000000026,-271.22000200000025
41,83.84976099999983,40.82973999999959,-54.1403660000002
42,59.08992899999964,33.27009599999943,42.8800439999994
43,40.87007900000003,152.2902759999997,176.9001859999999
44,58.62987699999985,172.68984399999962,91.13991799999981
45,34.92998100000017,78.15009999999992,209.92002800000023
47,-54.790100999999936,56.71017399999991,-75.29995
46,207.010001,277.7699780000001,174.8199300000001
48,117.85002900000035,203.35024400000023,421.08013000000085
49,-71.51001300000007,-15.169628000000301,-178.53980600000017
50,95.190089,250.030088,57.039976000000124
51,77.45012900000029,64.93007600000013,160.4198920000003
52,-21.030033000000117,84.20999200000014,25.69988000000035
53,-18.57004099999989,169.75015199999982,-13.979952000000338
54,8.789998999999682,141.0904519999996,66.96040999999951
55,50.93020499999977,144.37029599999946,248.24020399999995
57,12.389921000000243,78.49022600000026,-16.93989399999944
56,-1.6299189999996315,141.05059200000025,251.96049600000055
58,-32.64996700000006,139.3501299999999,171.6800859999998
59,-13.750182999999822,192.47006400000024,65.7199320000004
60,130.79016099999984,290.77026399999954,324.880258
61,62.77031100000005,129.03046999999984,153.6204639999999
62,43.57014899999979,69.27048999999928,31.740347999999244
63,70.19015099999996,303.85021599999976,148.16007599999983
64,-69.18976100000003,30.190493999999518,115.94039799999945
65,71.23016099999995,222.1502899999997,299.66021999999987
66,139.51003299999968,117.36992799999976,133.5799339999997
67,-17.08996900000011,100.47014599999974,133.52009799999956
68,-121.43008099999992,23.85021999999944,-26.179884000000584
69,33.790000999999904,135.07034400000023,311.860324
70,16.189879000000076,120.66991599999974,259.45993799999997
71,28.210112999999694,65.8697699999993,285.8597599999998
72,-54.67001700000014,104.78997599999977,77.11994399999978
73,89.01012899999967,155.4102079999992,213.32018199999936
74,49.07003100000003,72.83034199999989,175.10043399999984
75,-130.9898770000001,-18.16972000000024,51.22022999999956
76,-9.569977000000051,-21.670266000000282,145.71980599999966
77,-28.430027000000393,-26.770122000000555,152.27979799999957
78,-18.690036999999904,64.63015600000008,12.020189999999957
79,47.31009700000021,104.53025199999993,227.86024199999963
80,85.08980899999989,79.72993800000003,71.61999599999993
81,20.929779000000167,-7.350310000000064,63.539702000000034
82,-8.270027000000368,-11.650096000000673,10.959839999999332
83,-80.8100010000004,67.870172,-194.27978800000005
84,-50.010109000000114,-56.33005800000032,-260.20006800000067
85,-2.110133000000019,56.85007199999981,209.3400579999996
86,92.40985100000012,82.24981199999988,-0.3800460000003909
87,19.830008999999677,100.18998999999903,-5.600112000000934
88,-79.27020900000025,-60.590098000000495,-28.50011000000066
89,-84.34991699999983,-172.18982599999978,-307.29979999999966
90,67.98998300000022,56.02983800000018,-41.30004199999982
91,39.989888999999835,120.91017799999977,-122.61984000000038
92,25.529934999999796,114.7698759999997,-158.44007400000055
93,-98.13006700000017,-20.99042200000079,-24.1003840000007
94,92.67001299999993,175.42974599999977,211.75965799999977
95,-175.24993899999993,-77.30983800000033,-258.29980600000033
96,-24.09009300000008,111.39001399999975,-72.67989600000035
97,66.63009499999993,86.67007999999967,-21.67975400000023
98,-63.03009700000001,14.54992399999972,-4.99997400000035
99,133.7301070000001,18.070123999999595,-124.20001800000026
100,202.12985900000007,291.8296219999994,24.13955999999928
101,82.40993500000002,238.9699919999998,230.6798539999997
102,115.70977899999991,280.2698419999999,104.27984200000009
103,55.24997900000028,66.5298920000001,-131.62000799999993
105,131.0700330000002,193.42990000000006,85.51993000000019
104,59.329889000000094,77.52978000000033,-41.760095999999805
106,137.36995899999988,253.24996399999964,77.31999199999962
107,174.51004100000011,107.58999999999983,-143.61993600000022
108,-12.470091000000252,70.46960399999952,-31.16031200000029
109,71.36993900000027,253.60993599999955,48.05995199999958
110,188.4099750000001,227.44976600000007,-80.30011199999987
111,-23.590178999999978,-94.73000599999997,-236.93998199999993
112,54.06985499999968,166.0298859999996,128.85998599999974
113,113.28991300000013,221.78992199999993,-112.6198860000002
114,9.10985699999975,55.12981399999924,-128.06001200000082
115,189.93013899999988,292.2302579999998,21.38031999999984
116,135.46997299999992,205.67022999999952,220.30033199999946
117,29.809903000000077,67.30965599999988,-172.6601760000001
118,97.54986099999985,100.33001399999964,-25.96008600000053
119,124.73003699999987,156.35009599999958,-277.8596560000003
120,-63.1500209999997,99.92981399999971,36.57987199999971
