Size,Year 1,Year 2,Year 3
64,53.659870000000296,33.79985000000039,28.409933000000535
65,23.839982000000333,15.919970000000632,37.00985300000062
66,-37.38006999999982,-47.080137999999636,-41.75011699999965
67,79.8599320000003,85.39999200000034,96.5099290000004
68,23.780039999999957,2.3200800000001607,37.45011900000017
69,-34.82009199999993,-66.3202159999999,-13.390294999999924
70,34.57997200000017,23.579845999999975,36.70980899999995
71,-14.259962000000087,-58.499924000000135,-25.989894999999933
72,-14.400111999999808,-12.840085999999644,60.869919000000266
73,-41.73997600000007,-58.980061999999975,-17.170172999999863
74,-55.61997199999996,-89.35986799999972,-79.74995699999965
75,-29.760058000000015,-73.10011400000002,-25.150086999999814
76,-15.700013999999783,-36.18008799999973,-56.67003499999959
77,-25.680025999999827,-26.50007000000005,15.289888999999846
78,-22.38009999999977,-17.440037999999703,-19.1700689999997
79,0.1398360000001162,-26.600157999999908,-29.05015299999991
80,-125.69997799999979,-120.14000599999989,-105.07001700000004
81,-28.960083999999995,-54.9400940000001,-15.710213000000124
82,31.500030000000294,75.82004000000015,92.24998300000013
83,4.419992000000377,11.820084000000577,67.08992300000045
84,-13.699963999999596,-35.00001199999937,-14.910038999999443
85,-15.17994399999995,-60.179818000000154,-32.029785000000146
86,-13.56014800000014,-30.000084000000186,20.68971699999986
87,-22.560018000000042,-61.17998000000043,-42.07003700000038
88,47.25994600000024,46.959874000000354,91.74983500000025
89,6.259948000000037,-15.040043999999824,28.56998500000006
90,33.84005600000003,34.260006000000004,57.1299810000003
91,-85.59999600000009,-138.77996199999984,-92.6499089999997
92,-46.91998199999992,-64.11997599999964,-23.150082999999682
93,-57.09998799999994,-115.89997599999998,-89.04971499999994
94,-22.1999399999996,-6.840047999999655,21.16999700000028
95,-1.080126000000007,-10.92018199999984,-3.0701609999996435
96,35.77996800000011,59.77992800000021,135.6899430000002
97,-36.359914,-31.779895999999894,13.350123000000224
98,-22.579766000000006,-38.67970799999961,7.730159000000526
99,6.899994000000163,24.780000000000427,37.28995700000053
100,8.800022000000382,21.68008800000044,60.53001100000043
101,-2.959973999999818,13.380024000000049,44.79007300000035
102,17.679938000000078,1.9999780000001408,36.409965000000085
103,-8.959944000000007,-10.839947999999822,-17.34994499999965
104,68.54002600000007,79.6400680000001,119.52994300000012
105,8.240072000000112,12.400138000000197,67.09011500000037
106,24.899964000000153,35.700014000000266,78.14994500000032
107,-12.479963999999768,8.480056000000332,53.50996900000047
108,-30.779953999999947,-12.539989999999847,62.670103000000125
109,-31.299983999999966,-39.70006599999991,-17.550060999999715
110,-21.840001999999572,-9.74004799999949,14.789957000000413
111,-20.239915999999937,-13.719953999999746,18.190053000000376
112,2.900056000000234,-10.340019999999527,21.289869000000635
113,-3.9199599999998043,-53.66009799999952,-43.050076999999504
114,-39.059954000000005,-63.95983000000001,-11.009861
116,-35.33987600000012,-60.53988000000015,16.570084999999892
115,2.139956000000268,-1.8000739999995403,42.98988700000069
117,-15.760113999999788,-41.38014199999961,15.369807000000577
118,-2.5201440000000446,-24.76007800000005,2.4499050000000295
119,40.79993000000033,35.63994800000049,96.12991100000036
120,-35.60011800000021,-49.08012800000009,32.26980500000016
