Date,Open,High,Low,Close,Volume,MACD,Signal Line,RSI,ATR,OBV,CMF,Buy,Higher
2020-04-15,47.709999,48.400002,47.41,47.610001,12893200,-0.5857499782819389,-1.6090830236125144,63.61161895053148,2.2042845000000013,-29755700,-0.1023750660143331,False,False
2020-04-16,47.400002,47.849998,46.759998,47.099998,17606800,-0.5003601648805116,-1.3873384518661138,57.070954766626286,2.020713142857144,-47362500,-0.171524502305471,True,False
2020-04-17,48.299999,48.299999,47.369999,48.060001,19844600,-0.3511757678864526,-1.1801059150701816,63.565891472868216,1.9714275714285725,-27517900,-0.1155043018917603,False,False
2020-04-20,47.790001,48.0,46.310001,46.529999,18957900,-0.3523428441117744,-1.0145533008785002,54.0930945810977,1.899999000000001,-46475800,-0.0833031684435671,False,False
2020-04-21,45.880001,46.900002,44.259998,45.380001,26863700,-0.4409796491987237,-0.8998385705425449,52.95966721007505,1.9849995000000007,-73339500,-0.093601251383156,True,False
2020-04-22,46.049999,46.150002,45.5,45.68,15811600,-0.4814674862417831,-0.8161643536823926,60.31286560329465,1.8649995000000008,-57527900,-0.0591119060045868,False,False
2020-04-23,45.950001,46.099998,44.970001,45.07,17668200,-0.5563628857912875,-0.7642040601041715,53.491269356222446,1.779285142857143,-75196100,-0.0934750157793686,True,False
2020-04-24,45.5,45.75,45.119999,45.43,15175000,-0.5799833511273178,-0.7273599183088009,54.91399937518421,1.7542852142857142,-60021100,-0.1287050308690195,True,False
2020-04-27,46.0,46.98,45.709999,46.779999,19175500,-0.4841876889133516,-0.678725472429711,50.37187624260471,1.6378569285714282,-40845600,-0.0667297384913557,False,False
2020-04-28,47.900002,48.0,46.57,46.740002,17246700,-0.406806942860662,-0.6243417665159012,50.78392648724285,1.5885713571428564,-58092300,-0.1359617338823145,True,True
2020-04-29,47.27,47.860001,46.880001,47.119999,15780000,-0.3112318746671221,-0.5617197881461454,47.4526879307726,1.542857142857142,-42312300,-0.1109390075784393,False,False
2020-04-30,47.0,47.0,45.700001,45.889999,20801100,-0.3309239793625878,-0.5155606263894339,38.723703485563775,1.5078569999999991,-63113400,-0.1122763207999468,False,True
2020-05-01,45.619999,46.389999,45.209999,45.599998,14290400,-0.3657150359831078,-0.4855915083081687,44.46293645109231,1.413571285714285,-77403800,-0.1642032613118037,False,True
2020-05-04,45.32,45.48,44.599998,45.139999,22544200,-0.4255003705321414,-0.4735732807529633,31.96564502177722,1.3192855714285707,-99948000,-0.1474043430013081,True,True
2020-05-05,45.360001,46.099998,45.150002,45.400002,13370500,-0.4467507452297425,-0.4682087736483191,38.28208501780647,1.2799999285714274,-86577500,-0.2121638691076762,False,True
2020-05-06,45.400002,45.630001,44.720001,44.75,11892900,-0.5101607340072931,-0.4765991657201139,37.722058516196434,1.2671427857142843,-98470400,-0.1910820003133531,False,False
2020-05-07,45.150002,45.240002,44.5,44.599998,16466000,-0.5659930986164028,-0.4944779522993717,30.25112217478562,1.2342857142857129,-114936400,-0.2628440686078055,True,False
2020-05-08,45.080002,46.220001,44.880001,46.110001,13985100,-0.4828302606478516,-0.4921484139690677,47.597265446224256,1.225000214285713,-100951300,-0.2303264026227181,False,False
2020-05-11,45.689999,46.110001,45.52,45.540001,10874600,-0.457641937331779,-0.48524711864161,50.9803919165706,1.0785714285714272,-111825900,-0.2315763135461754,False,True
2020-05-12,45.599998,45.849998,44.799999,44.82,13424400,-0.4901281804621291,-0.4862233310057138,44.9883473247798,1.0985712857142842,-125250300,-0.3225685691084165,False,True
2020-05-13,44.709999,44.779999,43.52,43.939999,15854800,-0.5801943688923217,-0.5050175385830354,43.61581716620498,1.1107143571428555,-141105100,-0.3126342031881153,False,False
2020-05-14,43.380001,44.060001,43.23,43.700001,18000800,-0.6632922843986861,-0.5366724877461656,40.091647162091455,1.1214287142857131,-159105900,-0.2856199139379813,False,True
2020-05-15,43.959999,44.689999,43.200001,43.259998,31579400,-0.7559385568392969,-0.5805257015647919,27.4936198906216,1.117142857142856,-190685300,-0.3865078155748617,True,True
2020-05-18,44.82,45.389999,44.130001,44.970001,26118500,-0.6834994875909004,-0.6011204587700136,40.67440160514008,1.1671429285714277,-164566800,-0.3150751016002794,False,False
2020-05-19,45.009998,45.330002,44.25,44.540001,17839900,-0.653258057409488,-0.6115479784979085,36.4780205819361,1.164285999999999,-182406700,-0.335288235827856,True,True
2020-05-20,45.200001,46.169998,45.02,45.889999,22295900,-0.514427944789766,-0.5921239717562801,50.0,1.179285928571428,-160110800,-0.2769691965400918,False,False
2020-05-21,46.080002,46.09,45.029999,45.169998,13193500,-0.4572314640217172,-0.5651454702093676,47.86918035990832,1.1707145714285712,-173304300,-0.266699957687121,False,False
2020-05-22,45.220001,45.310001,44.650002,45.029999,13008400,-0.4183768028613173,-0.5357917367397576,49.43705300729352,1.1464287857142854,-186312700,-0.2620013945757711,True,False
2020-05-26,46.919998,46.93,45.93,46.09,22223100,-0.2986088056232674,-0.4883551505164595,53.26394142220464,1.213571785714286,-164089600,-0.3402509567036507,True,False
2020-05-27,47.0,47.09,46.169998,46.73,18447600,-0.1503163997458969,-0.4207474003623471,59.37499112216747,1.2200003571428577,-145642000,-0.2903490576024423,True,False
2020-05-28,47.299999,47.459999,46.82,47.09,16230600,-0.003701934745159,-0.3373383072389094,61.55988927770528,1.2192858571428584,-129411400,-0.2743296528342796,False,False
2020-05-29,46.68,47.189999,46.139999,46.68,51125000,0.0785025826741758,-0.2541701292562924,52.94725287112055,1.1785713571428578,-180536400,-0.2103207805269299,True,False
2020-06-01,46.66,47.23,46.59,46.990002,17010700,0.1667427193112658,-0.1699875595427807,57.704569188949584,1.182142714285715,-163525700,-0.1852377760720592,False,False
2020-06-02,47.16,47.279999,46.560001,46.900002,15255100,0.2267970403880639,-0.0906306395566118,61.84510580061104,1.1585712142857147,-178780800,-0.204596242367906,True,True
2020-06-03,47.27,48.119999,47.119999,47.900002,15508300,0.3510356447600458,-0.0022973826932803,72.24719536674412,1.152856714285715,-163272500,-0.1639596765557643,True,False
2020-06-04,47.939999,48.27,47.380001,47.919998,13604700,0.4459682989573466,0.087355753636845,74.30873007762779,1.1571422857142863,-149667800,-0.126546037664031,True,False
2020-06-05,48.540001,49.490002,48.459999,49.09,20504800,0.6085969676423346,0.1916039964379429,80.9776873586211,1.1628570000000005,-129163000,-0.0822407045316213,True,False
2020-06-08,49.540001,49.970001,49.470001,49.849998,19896700,0.7897036343597179,0.311223924022298,78.84160006203302,1.073571285714286,-109266300,-0.084426486194791,False,False
2020-06-09,49.59,49.59,48.68,49.0,16713700,0.8547907420800698,0.4199372876338524,75.11262112197133,1.0799995714285715,-125980000,-0.0701711910465009,False,True
2020-06-10,49.16,49.27,48.57,48.619999,15716600,0.8657302396720183,0.5090958780414856,67.25664153138847,1.0135712142857147,-141696600,-0.0711648770702404,False,False
2020-06-11,47.810001,47.919998,45.459999,45.540001,26070400,0.6187373532876848,0.5310241730907255,51.80137867642584,1.1635711428571425,-167767000,-0.115914629822229,True,True
2020-06-12,46.209999,46.25,45.009998,45.599998,21822700,0.4229593556556565,0.5094112096037118,52.796856680863286,1.204999928571428,-145944300,-0.1231547856293892,True,True
2020-06-15,44.57,46.450001,44.470001,46.299999,15622300,0.3205925215490097,0.4716474719927713,51.0681543720326,1.210714142857142,-130322000,-0.0218855349035371,True,True
2020-06-16,47.560001,47.689999,46.189999,46.77,18803500,0.2742300672312865,0.4321639910404744,50.20703946607009,1.2464284285714275,-111518500,-0.055471195005728,False,True
2020-06-17,46.779999,47.060001,46.439999,46.580002,12602800,0.2196245424270131,0.3896561013177822,47.31296928385186,1.2385714999999986,-124121300,-0.0527289089400739,True,False
2020-06-18,46.299999,47.040001,46.07,46.990002,9380800,0.2070461450170952,0.3531341100576448,51.633310122916846,1.232857285714284,-114740500,-0.0626716160053145,False,False
2020-06-19,47.77,47.790001,46.02,46.02,30464600,0.1174526981002941,0.3059978276661746,45.22166125845225,1.3135716428571411,-145205100,-0.1131154981570925,False,True
2020-06-22,46.029999,46.150002,45.380001,45.740002,20876200,0.0235838870047899,0.2495150395338977,44.390710242466376,1.3171432857142844,-166081300,-0.1192391317242521,False,True
2020-06-23,46.0,46.290001,45.580002,45.639999,14675300,-0.0582062628507102,0.1879707790569761,38.02963625078961,1.2807148571428555,-180756600,-0.1140726972889496,False,True
2020-06-24,45.369999,45.439999,44.5,44.650002,17631800,-0.2005976650127081,0.1102570902430393,34.29395828662344,1.2985719999999985,-198388400,-0.1554264893729276,True,True
2020-06-25,44.470001,44.98,44.029999,44.93,13829700,-0.2875358443132754,0.0306985033317763,28.15123755382095,1.2542860714285702,-184558700,-0.1178749510821642,False,True
2020-06-26,44.919998,45.009998,43.509998,43.57,21955100,-0.4608630691862245,-0.0676138111718238,18.972317369420864,1.298571714285713,-206513800,-0.1879912805803866,True,True
2020-06-29,44.0,44.57,43.549999,44.360001,17603900,-0.5283887289107625,-0.1597687947196115,26.938363289444965,1.2878576428571418,-188909900,-0.1706597991269684,True,True
2020-06-30,44.25,44.830002,44.040001,44.68,23679800,-0.5497449383369855,-0.2377640234430863,30.299991209993863,1.2942862857142845,-165230100,-0.1244085128557514,True,True
2020-07-01,44.93,45.529999,44.709999,44.82,14316500,-0.5490440204989895,-0.300020022854267,44.90083916490029,1.1292862142857132,-150913600,-0.1771967778974535,True,True
2020-07-02,45.290001,45.43,44.799999,44.880001,15111900,-0.5374515518737937,-0.3475063286581723,44.900870382559546,1.085714714285713,-135801700,-0.2150728707446045,True,True
2020-07-06,45.139999,45.27,44.610001,45.23,15146000,-0.4943241812771433,-0.3768698991819665,42.02682952019201,0.9914289285714284,-120655700,-0.1941321348235189,False,True
2020-07-07,45.0,45.5,44.799999,45.209999,13043600,-0.4564971281740426,-0.3927953449803818,37.53992214373263,0.9342861428571426,-133699300,-0.2207198576165762,False,True
2020-07-08,45.139999,45.18,44.470001,45.07,13851200,-0.4328263130286061,-0.4008015385900267,37.84216999747823,0.9428572857142856,-147550500,-0.1812925810187509,False,True
2020-07-09,45.049999,45.049999,43.830002,43.91,16087100,-0.5018839215268756,-0.4210180151773965,27.873542492397235,0.9621427857142858,-163637600,-0.1825370778402716,True,True
2020-07-10,43.880001,45.25,43.860001,45.150002,15627800,-0.4513518720992877,-0.4270847865617747,43.98341465654623,0.9349997857142864,-148009800,-0.077759577840965,True,True
2020-07-13,45.529999,45.68,44.959999,45.25,16705300,-0.3986405755722728,-0.4213959443638744,46.524807524768114,0.9314283571428577,-131304500,-0.0854452292201694,True,True
2020-07-14,44.91,45.939999,44.669998,45.869999,17080100,-0.303341028998993,-0.3977849612908981,51.51915576155013,0.9714285000000008,-114224400,-0.0793396769896001,True,False
2020-07-15,46.299999,47.189999,46.200001,46.400002,23738000,-0.1829398226638119,-0.3548159335654809,62.30661040787623,0.9842857142857148,-90486400,-0.1069838557736302,False,False
2020-07-16,46.259998,46.689999,45.939999,46.150002,13306100,-0.1064666288380848,-0.3051460726200017,58.6158308994828,0.9699999285714292,-103792500,-0.1036948758999868,True,False
2020-07-17,46.470001,46.91,46.130001,46.82,13899800,0.0081086954280849,-0.2424951190103844,75.43035993740219,0.918571285714286,-89892700,-0.0958154022501684,False,False
2020-07-20,46.720001,46.830002,45.849998,46.119999,16633200,0.0419427449764668,-0.1856075462130142,63.968238095238114,0.9157143571428576,-106525900,-0.0310857977043114,True,False
2020-07-21,47.52,47.990002,46.93,47.200001,25681500,0.1541269291528308,-0.1176606511398452,67.84702499418202,0.992857357142857,-80844400,-0.06375182228996,True,False
2020-07-22,47.93,48.52,47.029999,48.48,29831200,0.3423722708391139,-0.0256540667440533,72.31706772754444,1.0385717857142862,-51013200,0.0529210747355333,False,False
2020-07-23,48.470001,48.57,48.029999,48.279999,15935000,0.4700017633757909,0.0734770992799154,70.38367616698412,1.0321432142857152,-66948200,0.0838332738053972,True,False
2020-07-24,48.400002,48.799999,48.07,48.490002,16196800,0.5813926106523866,0.1750602015544097,69.87804643069774,1.0371432142857149,-50751400,0.0553279133926019,False,False
2020-07-27,48.18,48.509998,48.18,48.48,17346500,0.6612412048360099,0.2722964022107297,69.96335900567601,1.0107144285714291,-68097900,0.154085884276873,False,False
2020-07-28,48.34,49.279999,48.099998,48.18,13872700,0.6923335084860156,0.3563038234657869,68.62273664887505,1.0421432142857143,-81970600,0.0913587648145398,False,False
2020-07-29,48.139999,48.5,47.82,48.02,13758100,0.6960402021321954,0.4242510991990686,77.95915324173804,1.0021433571428575,-95728700,0.0336842374438658,False,False
2020-07-30,47.669998,48.23,47.200001,47.689999,17276500,0.6646873586682887,0.4723383510929126,69.7204521672104,0.9764290714285712,-113005200,0.0617237406462373,False,False
2020-07-31,47.439999,47.77,46.73,47.240002,14849200,0.5966511837758475,0.4972009176294997,64.6539045768148,0.9992861428571436,-127854400,0.0941029353896756,False,False
2020-08-03,47.139999,47.360001,46.23,46.299999,14137500,0.4615610503555487,0.4900729441747095,53.02390573290333,0.9892861428571434,-141991900,0.018551365230568,True,True
2020-08-04,46.290001,46.860001,46.220001,46.689999,11717200,0.381572358355541,0.4683728270108758,52.08032072277689,0.9407147142857144,-130274700,0.0282718023346491,True,False
2020-08-05,46.900002,47.27,46.810001,47.220001,10498700,0.3568341141007707,0.4460650844288548,57.37929428777263,0.9285719285714288,-119776000,0.0245370385487616,True,False
2020-08-06,46.66,47.529999,46.599998,47.48,10745000,0.3541264741393348,0.4276773623709509,54.82455435006672,0.9392863571428576,-109031000,0.0966035910437228,True,False
2020-08-07,47.470001,48.080002,47.209999,47.799999,11669700,0.3734964602192434,0.4168411819406094,63.00307987234692,0.9314291428571428,-97361300,0.0693972081656132,False,False
2020-08-10,48.060001,48.279999,47.66,47.720001,11888000,0.3780343984844734,0.4090798252493822,54.761901273332434,0.8421431428571431,-109249300,0.0506366399262059,True,False
2020-08-11,48.459999,48.650002,47.700001,47.93,16531600,0.3940337358890247,0.4060706073773107,43.73576880567765,0.8035717142857141,-92717700,-0.0235274849253979,True,False
2020-08-12,48.299999,48.689999,48.119999,48.43,9562200,0.4419644562386011,0.4132493771495689,51.59915675960125,0.8192858571428567,-83155500,0.024459321963634,False,False
2020-08-13,48.259998,48.73,48.060001,48.380001,9882900,0.4704918587205853,0.4246978734637722,48.78586065913042,0.8150001428571423,-93038400,0.0426625706507298,True,False
2020-08-14,48.34,48.689999,48.029999,48.450001,10075800,0.4930647027310257,0.4383712393172229,49.67321329403922,0.8385717142857138,-82962600,0.0165596493328113,False,False
2020-08-17,48.32,48.75,48.200001,48.209999,9102400,0.4859855497166307,0.4478941013971045,50.331114863380805,0.793571571428571,-92065000,0.0125026659163322,True,False
2020-08-18,48.200001,48.5,47.959999,48.419998,9829000,0.4916529648795205,0.4566458740935877,54.36679229990927,0.7835716428571422,-82236000,0.0842640498266135,False,False
2020-08-19,48.119999,48.380001,47.220001,47.369999,17371000,0.4067297606352866,0.4466626514019275,46.981129797079085,0.7957143571428565,-99607000,-0.0684863045871239,False,False
2020-08-20,47.27,47.599998,47.09,47.349998,11308700,0.3339638682999464,0.4241228947815313,51.12932238193022,0.7578570714285701,-110915700,-0.0642736761174826,False,False
2020-08-21,47.34,47.5,46.970001,47.279999,14734100,0.2675637319312258,0.3928110622114702,62.25001225001225,0.7149997857142841,-125649800,-0.0644017335570362,True,False
2020-08-24,47.43,47.98,47.18,47.970001,9257700,0.2675345683154972,0.3677557634322757,64.8837511087215,0.7264283571428558,-116392100,-0.0873286493801181,False,False
2020-08-25,48.0,48.049999,47.650002,47.91,7827800,0.2596764877810642,0.3461399083020334,59.00782689908103,0.7135709285714269,-124219900,-0.0302594870123828,True,False
2020-08-26,47.759998,48.18,47.470001,48.16,10124200,0.2705036157067226,0.3310126497829713,58.90052822017182,0.6978564999999983,-114095700,0.0331199017435133,True,False
2020-08-27,48.25,48.82,48.200001,48.23,10931600,0.2814877915378559,0.3211076781339482,56.02242465614132,0.6828562857142845,-103164100,-0.0049111041268952,True,False
