Date,Open,High,Low,Close,Volume,MACD,Signal Line,RSI,ATR,OBV,CMF,Buy,Predicted buy
2020-01-02,74.059998,75.150002,73.797501,75.087502,135480400,2.177436999691423,1.8315205552674472,95.78944226825176,1.1471432857142858,1471835600,0.2953370557150712,False,False
2020-01-03,74.287498,75.144997,74.125,74.357498,146322800,2.228476357385702,1.9109117156910984,87.6049201889506,1.1264289999999997,1325512800,0.2577664245445671,True,True
2020-01-06,73.447502,74.989998,73.1875,74.949997,118387200,2.290333593671704,1.98679609128722,87.11225143519783,1.1771432142857148,1443900000,0.2749820860701866,False,False
2020-01-07,74.959999,75.224998,74.370003,74.597504,108872000,2.2845774728852746,2.0463523676068305,80.97628247271673,1.1374997142857148,1335028000,0.2171636319710163,True,True
2020-01-08,74.290001,76.110001,74.290001,75.797501,132079200,2.349758877136537,2.107033669512772,83.3430913348945,1.2144639999999995,1467107200,0.2688943811956322,True,False
2020-01-09,76.809998,77.607498,76.550003,77.407501,170108400,2.5024820983916527,2.186123355288548,87.42802527263467,1.2941067142857148,1637215600,0.2935343058308164,True,True
2020-01-10,77.650002,78.167503,77.0625,77.582497,140644800,2.607578524179658,2.2704143890667705,87.55888231507248,1.3332144285714287,1777860400,0.2605971615354557,True,True
2020-01-13,77.910004,79.267502,77.787498,79.239998,121532000,2.792425336131174,2.3748165784796518,90.43102503715735,1.380536285714285,1899392400,0.2767249817090242,False,True
2020-01-14,79.175003,79.392502,78.042503,78.169998,161954400,2.820069700638697,2.463867202911461,81.09279271465748,1.3910719999999992,1737438000,0.1753073271246478,False,True
2020-01-15,77.962502,78.875,77.387497,77.834999,121923600,2.782867277382323,2.527667217805633,78.68192775046784,1.4621435714285709,1615514400,0.1317040691298773,True,True
2020-01-16,78.397499,78.925003,78.022499,78.809998,108829200,2.7997841904734173,2.58209061233919,77.86578073463956,1.438036285714286,1724343600,0.1595975386791514,True,True
2020-01-17,79.067497,79.684998,78.75,79.682503,137816400,2.850733348131968,2.635819159497746,79.6232118981302,1.4003574999999997,1862160000,0.2354230842948618,False,False
2020-01-21,79.297501,79.754997,79.0,79.142502,110843200,2.8150867867746427,2.6716726849531254,75.42117113222416,1.3208929285714288,1751316800,0.2095028120660578,True,False
2020-01-22,79.644997,79.997498,79.327499,79.425003,101832400,2.777613500391837,2.692860848040868,74.91197637555224,1.3076782857142857,1853149200,0.2591392419528,True,True
2020-01-23,79.480003,79.889999,78.912498,79.807503,104472000,2.747113193392309,2.703711317111156,71.90256700815175,1.2533923571428571,1957621200,0.2589109735846053,False,False
2020-01-24,80.0625,80.832497,79.379997,79.577499,146537600,2.673562910775658,2.6976816358440567,75.40147708101075,1.2842854285714285,1811083600,0.2001171601759634,False,True
2020-01-27,77.514999,77.942497,76.220001,77.237503,161940000,2.398803744500213,2.637906057575288,59.51344363547926,1.3953568571428576,1649143600,0.1714830173344864,True,False
2020-01-28,78.150002,79.599998,78.047501,79.422501,162234000,2.330501631384124,2.5764251723370557,67.41247941085803,1.5030354285714285,1811377600,0.241515453243492,True,True
2020-01-29,81.112503,81.962502,80.345001,81.084999,216229200,2.3830510797246944,2.537750353814583,68.4651606027813,1.5544640714285722,2027606800,0.1917642805295455,False,True
